0.079062,0.023387,0.017747,0.021957,0.018052,0.0054691,0.0039189,0.0031932,0.003091,0.0027274,0.0033864,0.0026809,0.0012305,0.00040293,0.00052269,0.00020565,0.00014551,3.4879e-05,8.9787e-05,2.5058e-05,1.2121e-05,3.64e-05,0,0,0,0,0,0,0,0
0.079032,0.023423,0.017781,0.022002,0.018084,0.0054619,0.0039209,0.0031786,0.0030686,0.002726,0.0033998,0.0026778,0.0012238,0.00040627,0.00052709,0.00020171,0.00014507,3.4434e-05,8.9064e-05,2.4432e-05,1.1818e-05,3.5807e-05,0,0,0,0,0,0,0,0
0.079001,0.023459,0.017815,0.022046,0.018115,0.0054547,0.0039229,0.003164,0.0030462,0.0027247,0.0034131,0.0026746,0.0012171,0.00040961,0.00053149,0.00019777,0.00014462,3.3989e-05,8.8342e-05,2.3805e-05,1.1515e-05,3.5214e-05,0,0,0,0,0,0,0,0
0.07897,0.023495,0.01785,0.02209,0.018146,0.0054475,0.0039249,0.0031494,0.0030238,0.0027234,0.0034265,0.0026715,0.0012104,0.00041296,0.00053589,0.00019383,0.00014418,3.3544e-05,8.7619e-05,2.3179e-05,1.1212e-05,3.4621e-05,0,0,0,0,0,0,0,0
0.07894,0.023532,0.017884,0.022134,0.018177,0.0054403,0.0039269,0.0031348,0.0030015,0.0027221,0.0034398,0.0026683,0.0012036,0.0004163,0.0005403,0.0001899,0.00014373,3.31e-05,8.6896e-05,2.2552e-05,1.0909e-05,3.4028e-05,0,0,0,0,0,0,0,0
0.078909,0.023568,0.017918,0.022178,0.018208,0.0054331,0.0039289,0.0031201,0.0029791,0.0027208,0.0034532,0.0026652,0.0011969,0.00041964,0.0005447,0.00018596,0.00014329,3.2655e-05,8.6174e-05,2.1926e-05,1.0606e-05,3.3436e-05,0,0,0,0,0,0,0,0
0.078878,0.023604,0.017952,0.022223,0.01824,0.0054259,0.0039309,0.0031055,0.0029567,0.0027195,0.0034665,0.002662,0.0011902,0.00042299,0.0005491,0.00018202,0.00014284,3.221e-05,8.5451e-05,2.1299e-05,1.0303e-05,3.2843e-05,0,0,0,0,0,0,0,0
0.078848,0.02364,0.017987,0.022267,0.018271,0.0054187,0.0039329,0.0030909,0.0029343,0.0027181,0.0034799,0.0026589,0.0011834,0.00042633,0.0005535,0.00017808,0.0001424,3.1765e-05,8.4728e-05,2.0673e-05,1e-05,3.225e-05,0,0,0,0,0,0,0,0
0.078817,0.023677,0.018021,0.022311,0.018302,0.0054115,0.0039349,0.0030763,0.002912,0.0027168,0.0034932,0.0026557,0.0011767,0.00042967,0.0005579,0.00017414,0.00014195,3.1321e-05,8.4006e-05,2.0046e-05,9.6971e-06,3.1657e-05,0,0,0,0,0,0,0,0
0.078786,0.023713,0.018055,0.022355,0.018333,0.0054043,0.0039369,0.0030617,0.0028896,0.0027155,0.0035066,0.0026526,0.00117,0.00043302,0.0005623,0.0001702,0.00014151,3.0876e-05,8.3283e-05,1.942e-05,9.394e-06,3.1064e-05,0,0,0,0,0,0,0,0
0.078756,0.023749,0.01809,0.0224,0.018364,0.0053971,0.0039389,0.003047,0.0028672,0.0027142,0.0035199,0.0026494,0.0011632,0.00043636,0.00056671,0.00016626,0.00014107,3.0431e-05,8.2561e-05,1.8793e-05,9.091e-06,3.0472e-05,0,0,0,0,0,0,0,0
0.078725,0.023785,0.018124,0.022444,0.018396,0.0053899,0.0039409,0.0030324,0.0028448,0.0027129,0.0035332,0.0026463,0.0011565,0.0004397,0.00057111,0.00016232,0.00014062,2.9986e-05,8.1838e-05,1.8167e-05,8.788e-06,2.9879e-05,0,0,0,0,0,0,0,0
0.078694,0.023821,0.018158,0.022488,0.018427,0.0053827,0.0039429,0.0030178,0.0028224,0.0027116,0.0035466,0.0026432,0.0011498,0.00044305,0.00057551,0.00015838,0.00014018,2.9541e-05,8.1115e-05,1.7541e-05,8.4849e-06,2.9286e-05,0,0,0,0,0,0,0,0
0.078663,0.023858,0.018192,0.022532,0.018458,0.0053755,0.0039449,0.0030032,0.0028001,0.0027102,0.0035599,0.00264,0.001143,0.00044639,0.00057991,0.00015444,0.00013973,2.9097e-05,8.0393e-05,1.6914e-05,8.1819e-06,2.8693e-05,0,0,0,0,0,0,0,0
0.078633,0.023894,0.018226,0.022576,0.018489,0.0053683,0.0039469,0.0029886,0.0027777,0.0027089,0.0035733,0.0026369,0.0011363,0.00044973,0.00058431,0.0001505,0.00013929,2.8652e-05,7.967e-05,1.6288e-05,7.8789e-06,2.81e-05,0,0,0,0,0,0,0,0
0.078602,0.02393,0.018261,0.022621,0.018521,0.0053611,0.0039489,0.002974,0.0027553,0.0027076,0.0035866,0.0026337,0.0011296,0.00045308,0.00058871,0.00014656,0.00013884,2.8207e-05,7.8947e-05,1.5661e-05,7.5758e-06,2.7507e-05,0,0,0,0,0,0,0,0
0.078571,0.023966,0.018295,0.022665,0.018552,0.0053539,0.0039509,0.0029593,0.0027329,0.0027063,0.0036,0.0026306,0.0011228,0.00045642,0.00059311,0.00014262,0.0001384,2.7762e-05,7.8225e-05,1.5035e-05,7.2728e-06,2.6915e-05,0,0,0,0,0,0,0,0
0.078541,0.024003,0.018329,0.022709,0.018583,0.0053467,0.0039529,0.0029447,0.0027106,0.002705,0.0036133,0.0026274,0.0011161,0.00045976,0.00059752,0.00013868,0.00013795,2.7318e-05,7.7502e-05,1.4408e-05,6.9698e-06,2.6322e-05,0,0,0,0,0,0,0,0
0.07851,0.024039,0.018363,0.022753,0.018614,0.0053395,0.0039549,0.0029301,0.0026882,0.0027037,0.0036267,0.0026243,0.0011094,0.00046311,0.00060192,0.00013474,0.00013751,2.6873e-05,7.6779e-05,1.3782e-05,6.6667e-06,2.5729e-05,0,0,0,0,0,0,0,0
0.078479,0.024075,0.018398,0.022797,0.018645,0.0053323,0.0039569,0.0029155,0.0026658,0.0027024,0.00364,0.0026211,0.0011026,0.00046645,0.00060632,0.00013081,0.00013706,2.6428e-05,7.6057e-05,1.3155e-05,6.3637e-06,2.5136e-05,0,0,0,0,0,0,0,0
0.078449,0.024111,0.018432,0.022842,0.018677,0.0053251,0.0039589,0.0029009,0.0026434,0.002701,0.0036534,0.002618,0.0010959,0.00046979,0.00061072,0.00012687,0.00013662,2.5983e-05,7.5334e-05,1.2529e-05,6.0607e-06,2.4543e-05,0,0,0,0,0,0,0,0
0.078418,0.024148,0.018466,0.022886,0.018708,0.0053179,0.0039609,0.0028862,0.0026211,0.0026997,0.0036667,0.0026149,0.0010892,0.00047314,0.00061512,0.00012293,0.00013618,2.5539e-05,7.4611e-05,1.1903e-05,5.7576e-06,2.3951e-05,0,0,0,0,0,0,0,0
0.078387,0.024184,0.0185,0.02293,0.018739,0.0053107,0.0039629,0.0028716,0.0025987,0.0026984,0.0036801,0.0026117,0.0010824,0.00047648,0.00061952,0.00011899,0.00013573,2.5094e-05,7.3889e-05,1.1276e-05,5.4546e-06,2.3358e-05,0,0,0,0,0,0,0,0
0.078357,0.02422,0.018535,0.022974,0.01877,0.0053035,0.0039649,0.002857,0.0025763,0.0026971,0.0036934,0.0026086,0.0010757,0.00047982,0.00062392,0.00011505,0.00013529,2.4649e-05,7.3166e-05,1.065e-05,5.1516e-06,2.2765e-05,0,0,0,0,0,0,0,0
0.078326,0.024256,0.018569,0.023019,0.018802,0.0052963,0.0039669,0.0028424,0.0025539,0.0026958,0.0037068,0.0026054,0.001069,0.00048317,0.00062833,0.00011111,0.00013484,2.4204e-05,7.2443e-05,1.0023e-05,4.8485e-06,2.2172e-05,0,0,0,0,0,0,0,0
0.078295,0.024293,0.018603,0.023063,0.018833,0.0052891,0.0039689,0.0028278,0.0025316,0.0026944,0.0037201,0.0026023,0.0010622,0.00048651,0.00063273,0.00010717,0.0001344,2.376e-05,7.1721e-05,9.3967e-06,4.5455e-06,2.1579e-05,0,0,0,0,0,0,0,0
0.078265,0.024329,0.018638,0.023107,0.018864,0.0052818,0.0039709,0.0028132,0.0025092,0.0026931,0.0037334,0.0025991,0.0010555,0.00048985,0.00063713,0.00010323,0.00013395,2.3315e-05,7.0998e-05,8.7703e-06,4.2425e-06,2.0986e-05,0,0,0,0,0,0,0,0
0.078234,0.024365,0.018672,0.023151,0.018895,0.0052746,0.0039729,0.0027985,0.0024868,0.0026918,0.0037468,0.002596,0.0010488,0.0004932,0.00064153,9.9291e-05,0.00013351,2.287e-05,7.0275e-05,8.1438e-06,3.9394e-06,2.0394e-05,0,0,0,0,0,0,0,0
0.078203,0.024401,0.018706,0.023195,0.018926,0.0052674,0.0039749,0.0027839,0.0024644,0.0026905,0.0037601,0.0025928,0.001042,0.00049654,0.00064593,9.5351e-05,0.00013306,2.2425e-05,6.9553e-05,7.5174e-06,3.6364e-06,1.9801e-05,0,0,0,0,0,0,0,0
0.078173,0.024437,0.01874,0.02324,0.018958,0.0052602,0.0039769,0.0027693,0.002442,0.0026892,0.0037735,0.0025897,0.0010353,0.00049988,0.00065033,9.1412e-05,0.00013262,2.198e-05,6.883e-05,6.891e-06,3.3334e-06,1.9208e-05,0,0,0,0,0,0,0,0
0.078142,0.024474,0.018774,0.023284,0.018989,0.005253,0.0039789,0.0027547,0.0024197,0.0026879,0.0037868,0.0025865,0.0010286,0.00050323,0.00065474,8.7472e-05,0.00013218,2.1536e-05,6.8108e-05,6.2645e-06,3.0303e-06,1.8615e-05,0,0,0,0,0,0,0,0
0.078111,0.02451,0.018809,0.023328,0.01902,0.0052458,0.0039809,0.0027401,0.0023973,0.0026866,0.0038002,0.0025834,0.0010218,0.00050657,0.00065914,8.3533e-05,0.00013173,2.1091e-05,6.7385e-05,5.6381e-06,2.7273e-06,1.8022e-05,0,0,0,0,0,0,0,0
0.07808,0.024546,0.018843,0.023372,0.019051,0.0052386,0.0039829,0.0027254,0.0023749,0.0026852,0.0038135,0.0025803,0.0010151,0.00050991,0.00066354,7.9594e-05,0.00013129,2.0646e-05,6.6662e-05,5.0116e-06,2.4243e-06,1.743e-05,0,0,0,0,0,0,0,0
0.07805,0.024582,0.018877,0.023416,0.019082,0.0052314,0.0039849,0.0027108,0.0023525,0.0026839,0.0038269,0.0025771,0.0010084,0.00051326,0.00066794,7.5654e-05,0.00013084,2.0201e-05,6.594e-05,4.3852e-06,2.1212e-06,1.6837e-05,0,0,0,0,0,0,0,0
0.078019,0.024619,0.018911,0.023461,0.019114,0.0052242,0.0039869,0.0026962,0.0023302,0.0026826,0.0038402,0.002574,0.0010016,0.0005166,0.00067234,7.1715e-05,0.0001304,1.9757e-05,6.5217e-05,3.7587e-06,1.8182e-06,1.6244e-05,0,0,0,0,0,0,0,0
0.077988,0.024655,0.018946,0.023505,0.019145,0.005217,0.0039889,0.0026816,0.0023078,0.0026813,0.0038536,0.0025708,0.00099491,0.00051994,0.00067674,6.7776e-05,0.00012995,1.9312e-05,6.4494e-05,3.1323e-06,1.5152e-06,1.5651e-05,0,0,0,0,0,0,0,0
0.077958,0.024691,0.01898,0.023549,0.019176,0.0052098,0.0039909,0.002667,0.0022854,0.00268,0.0038669,0.0025677,0.00098818,0.00052329,0.00068114,6.3836e-05,0.00012951,1.8867e-05,6.3772e-05,2.5058e-06,1.2121e-06,1.5058e-05,0,0,0,0,0,0,0,0
0.077927,0.024727,0.019014,0.023593,0.019207,0.0052026,0.0039929,0.0026524,0.002263,0.0026786,0.0038803,0.0025645,0.00098145,0.00052663,0.00068555,5.9897e-05,0.00012906,1.8422e-05,6.3049e-05,1.8794e-06,9.091e-07,1.4465e-05,0,0,0,0,0,0,0,0
0.077896,0.024764,0.019048,0.023638,0.019239,0.0051954,0.0039949,0.0026377,0.0022407,0.0026773,0.0038936,0.0025614,0.00097472,0.00052997,0.00068995,5.5958e-05,0.00012862,1.7978e-05,6.2326e-05,1.2529e-06,6.0607e-07,1.3873e-05,0,0,0,0,0,0,0,0
0.077866,0.0248,0.019083,0.023682,0.01927,0.0051882,0.0039969,0.0026231,0.0022183,0.002676,0.003907,0.0025582,0.00096798,0.00053332,0.00069435,5.2018e-05,0.00012817,1.7533e-05,6.1604e-05,6.2645e-07,3.0303e-07,1.328e-05,0,0,0,0,0,0,0,0
0.077835,0.024836,0.019117,0.023726,0.019301,0.005181,0.0039989,0.0026085,0.0021959,0.0026747,0.0039203,0.0025551,0.00096125,0.00053666,0.00069875,4.8079e-05,0.00012773,1.7088e-05,6.0881e-05,0,0,1.2687e-05,0,0,0,0,0,0,0,0
0.078075,0.024863,0.019181,0.023869,0.019126,0.0051568,0.0040113,0.0026246,0.0022055,0.0026866,0.0038921,0.0025476,0.00096932,0.0005355,0.00069275,5.0788e-05,0.0001256,1.7956e-05,6.1252e-05,7.6838e-08,7.332e-07,1.2476e-05,0,0,0,0,0,0,0,0
0.078315,0.024889,0.019245,0.024012,0.018952,0.0051327,0.0040236,0.0026407,0.0022151,0.0026985,0.0038638,0.0025401,0.00097739,0.00053435,0.00068676,5.3497e-05,0.00012347,1.8825e-05,6.1623e-05,1.5368e-07,1.4664e-06,1.2264e-05,0,0,0,0,0,0,0,0
0.078556,0.024916,0.019309,0.024155,0.018777,0.0051085,0.004036,0.0026567,0.0022247,0.0027105,0.0038356,0.0025326,0.00098546,0.00053319,0.00068076,5.6207e-05,0.00012134,1.9693e-05,6.1994e-05,2.3052e-07,2.1996e-06,1.2053e-05,0,0,0,0,0,0,0,0
0.078796,0.024943,0.019373,0.024298,0.018603,0.0050843,0.0040484,0.0026728,0.0022343,0.0027224,0.0038073,0.0025251,0.00099353,0.00053204,0.00067477,5.8916e-05,0.00011921,2.0561e-05,6.2365e-05,3.0735e-07,2.9328e-06,1.1841e-05,0,0,0,0,0,0,0,0
0.079036,0.024969,0.019437,0.024441,0.018428,0.0050602,0.0040607,0.0026889,0.0022439,0.0027343,0.0037791,0.0025177,0.0010016,0.00053088,0.00066877,6.1625e-05,0.00011709,2.1429e-05,6.2737e-05,3.8419e-07,3.666e-06,1.163e-05,0,0,0,0,0,0,0,0
0.079276,0.024996,0.019501,0.024584,0.018254,0.005036,0.0040731,0.002705,0.0022535,0.0027462,0.0037508,0.0025102,0.0010097,0.00052973,0.00066278,6.4334e-05,0.00011496,2.2298e-05,6.3108e-05,4.6103e-07,4.3992e-06,1.1418e-05,0,0,0,0,0,0,0,0
0.079516,0.025023,0.019565,0.024727,0.018079,0.0050118,0.0040855,0.0027211,0.0022631,0.0027582,0.0037226,0.0025027,0.0010177,0.00052857,0.00065678,6.7043e-05,0.00011283,2.3166e-05,6.3479e-05,5.3787e-07,5.1324e-06,1.1207e-05,0,0,0,0,0,0,0,0
0.079756,0.025049,0.019629,0.02487,0.017905,0.0049877,0.0040978,0.0027372,0.0022727,0.0027701,0.0036943,0.0024952,0.0010258,0.00052742,0.00065079,6.9752e-05,0.0001107,2.4034e-05,6.385e-05,6.1471e-07,5.8656e-06,1.0995e-05,0,0,0,0,0,0,0,0
0.079996,0.025076,0.019693,0.025013,0.01773,0.0049635,0.0041102,0.0027532,0.0022823,0.002782,0.0036661,0.0024877,0.0010339,0.00052626,0.00064479,7.2462e-05,0.00010857,2.4902e-05,6.4221e-05,6.9154e-07,6.5988e-06,1.0784e-05,0,0,0,0,0,0,0,0
0.080237,0.025102,0.019757,0.025156,0.017556,0.0049393,0.0041226,0.0027693,0.0022919,0.0027939,0.0036378,0.0024802,0.0010419,0.00052511,0.0006388,7.5171e-05,0.00010644,2.5771e-05,6.4592e-05,7.6838e-07,7.332e-06,1.0572e-05,0,0,0,0,0,0,0,0
0.080477,0.025129,0.019821,0.025299,0.017381,0.0049152,0.004135,0.0027854,0.0023015,0.0028059,0.0036096,0.0024727,0.00105,0.00052395,0.0006328,7.788e-05,0.00010431,2.6639e-05,6.4963e-05,8.4522e-07,8.0652e-06,1.0361e-05,0,0,0,0,0,0,0,0
0.080717,0.025156,0.019885,0.025442,0.017207,0.004891,0.0041473,0.0028015,0.0023111,0.0028178,0.0035814,0.0024652,0.0010581,0.0005228,0.00062681,8.0589e-05,0.00010218,2.7507e-05,6.5334e-05,9.2206e-07,8.7984e-06,1.015e-05,0,0,0,0,0,0,0,0
0.080957,0.025182,0.019949,0.025585,0.017032,0.0048668,0.0041597,0.0028176,0.0023207,0.0028297,0.0035531,0.0024578,0.0010661,0.00052164,0.00062081,8.3298e-05,0.00010006,2.8375e-05,6.5706e-05,9.989e-07,9.5316e-06,9.9382e-06,0,0,0,0,0,0,0,0
0.081197,0.025209,0.020013,0.025728,0.016858,0.0048427,0.0041721,0.0028336,0.0023303,0.0028416,0.0035249,0.0024503,0.0010742,0.00052049,0.00061482,8.6008e-05,9.7926e-05,2.9244e-05,6.6077e-05,1.0757e-06,1.0265e-05,9.7267e-06,0,0,0,0,0,0,0,0
0.081437,0.025236,0.020077,0.025871,0.016683,0.0048185,0.0041844,0.0028497,0.0023399,0.0028535,0.0034966,0.0024428,0.0010823,0.00051933,0.00060882,8.8717e-05,9.5797e-05,3.0112e-05,6.6448e-05,1.1526e-06,1.0998e-05,9.5153e-06,0,0,0,0,0,0,0,0
0.081678,0.025262,0.020141,0.026014,0.016509,0.0047943,0.0041968,0.0028658,0.0023496,0.0028655,0.0034684,0.0024353,0.0010904,0.00051818,0.00060282,9.1426e-05,9.3669e-05,3.098e-05,6.6819e-05,1.2294e-06,1.1731e-05,9.3038e-06,0,0,0,0,0,0,0,0
0.081918,0.025289,0.020205,0.026157,0.016334,0.0047702,0.0042092,0.0028819,0.0023592,0.0028774,0.0034401,0.0024278,0.0010984,0.00051702,0.00059683,9.4135e-05,9.154e-05,3.1849e-05,6.719e-05,1.3063e-06,1.2464e-05,9.0923e-06,0,0,0,0,0,0,0,0
0.082158,0.025316,0.020269,0.0263,0.01616,0.004746,0.0042215,0.002898,0.0023688,0.0028893,0.0034119,0.0024203,0.0011065,0.00051587,0.00059083,9.6844e-05,8.9411e-05,3.2717e-05,6.7561e-05,1.3831e-06,1.3198e-05,8.8809e-06,0,0,0,0,0,0,0,0
0.082398,0.025342,0.020333,0.026443,0.015985,0.0047218,0.0042339,0.0029141,0.0023784,0.0029012,0.0033836,0.0024128,0.0011146,0.00051471,0.00058484,9.9553e-05,8.7282e-05,3.3585e-05,6.7932e-05,1.4599e-06,1.3931e-05,8.6695e-06,0,0,0,0,0,0,0,0
0.082638,0.025369,0.020397,0.026586,0.015811,0.0046977,0.0042463,0.0029301,0.002388,0.0029132,0.0033554,0.0024053,0.0011226,0.00051356,0.00057884,0.00010226,8.5153e-05,3.4453e-05,6.8303e-05,1.5368e-06,1.4664e-05,8.458e-06,0,0,0,0,0,0,0,0
0.082878,0.025396,0.020461,0.026729,0.015636,0.0046735,0.0042586,0.0029462,0.0023976,0.0029251,0.0033272,0.0023978,0.0011307,0.0005124,0.00057285,0.00010497,8.3024e-05,3.5322e-05,6.8674e-05,1.6136e-06,1.5397e-05,8.2465e-06,0,0,0,0,0,0,0,0
0.083119,0.025422,0.020525,0.026872,0.015462,0.0046493,0.004271,0.0029623,0.0024072,0.002937,0.0032989,0.0023904,0.0011388,0.00051125,0.00056685,0.00010768,8.0896e-05,3.619e-05,6.9046e-05,1.6904e-06,1.613e-05,8.0351e-06,0,0,0,0,0,0,0,0
0.083359,0.025449,0.020589,0.027015,0.015287,0.0046252,0.0042834,0.0029784,0.0024168,0.0029489,0.0032707,0.0023829,0.0011468,0.00051009,0.00056086,0.00011039,7.8767e-05,3.7058e-05,6.9417e-05,1.7673e-06,1.6864e-05,7.8237e-06,0,0,0,0,0,0,0,0
0.083599,0.025476,0.020653,0.027158,0.015113,0.004601,0.0042957,0.0029945,0.0024264,0.0029609,0.0032424,0.0023754,0.0011549,0.00050894,0.00055486,0.0001131,7.6638e-05,3.7926e-05,6.9788e-05,1.8441e-06,1.7597e-05,7.6122e-06,0,0,0,0,0,0,0,0
0.083839,0.025502,0.020717,0.027301,0.014938,0.0045768,0.0043081,0.0030105,0.002436,0.0029728,0.0032142,0.0023679,0.001163,0.00050778,0.00054887,0.00011581,7.4509e-05,3.8795e-05,7.0159e-05,1.921e-06,1.833e-05,7.4007e-06,0,0,0,0,0,0,0,0
0.084079,0.025529,0.020781,0.027444,0.014764,0.0045527,0.0043205,0.0030266,0.0024456,0.0029847,0.0031859,0.0023604,0.001171,0.00050663,0.00054287,0.00011852,7.238e-05,3.9663e-05,7.053e-05,1.9978e-06,1.9063e-05,7.1893e-06,0,0,0,0,0,0,0,0
0.084319,0.025556,0.020845,0.027587,0.014589,0.0045285,0.0043328,0.0030427,0.0024552,0.0029966,0.0031577,0.0023529,0.0011791,0.00050547,0.00053688,0.00012123,7.0252e-05,4.0531e-05,7.0901e-05,2.0746e-06,1.9796e-05,6.9779e-06,0,0,0,0,0,0,0,0
0.08456,0.025582,0.020909,0.02773,0.014415,0.0045043,0.0043452,0.0030588,0.0024648,0.0030086,0.0031294,0.0023454,0.0011872,0.00050432,0.00053088,0.00012394,6.8123e-05,4.1399e-05,7.1272e-05,2.1515e-06,2.053e-05,6.7664e-06,0,0,0,0,0,0,0,0
0.0848,0.025609,0.020973,0.027873,0.01424,0.0044802,0.0043576,0.0030749,0.0024744,0.0030205,0.0031012,0.0023379,0.0011953,0.00050316,0.00052489,0.00012665,6.5994e-05,4.2268e-05,7.1643e-05,2.2283e-06,2.1263e-05,6.5549e-06,0,0,0,0,0,0,0,0
0.08504,0.025635,0.021036,0.028015,0.014066,0.004456,0.00437,0.003091,0.002484,0.0030324,0.0030729,0.0023304,0.0012033,0.00050201,0.00051889,0.00012935,6.3865e-05,4.3136e-05,7.2014e-05,2.3051e-06,2.1996e-05,6.3435e-06,0,0,0,0,0,0,0,0
