4.981e+11,1.0513e+12,6.064e+07,3.3653e+07,2.9215e+09,2.5692e+08,7.8172e+07,5.9748e+09,6.3533e+08,4.6013e+09,5.2835e+08,0,2.0644e-12,7.6375e-11,2.9005e-10,1.4206e-11,1.1901e-09,1.1738e-10
4.9826e+11,1.0434e+12,5.8662e+07,3.1596e+07,2.8753e+09,2.5831e+08,7.1315e+07,5.9704e+09,6.2097e+08,4.5649e+09,5.2177e+08,0,1.9149e-12,7.0118e-11,2.724e-10,1.2729e-11,1.0654e-09,9.2344e-11
4.9833e+11,1.0352e+12,5.8376e+07,3.0703e+07,2.834e+09,2.5967e+08,6.684e+07,5.9716e+09,6.1039e+08,4.5279e+09,5.1551e+08,0,1.7987e-12,6.5856e-11,2.574e-10,1.1441e-11,9.5684e-10,7.3828e-11
4.9839e+11,1.0267e+12,5.8078e+07,2.9775e+07,2.791e+09,2.6108e+08,6.219e+07,5.9728e+09,5.9941e+08,4.4895e+09,5.09e+08,0,1.678e-12,6.1427e-11,2.4182e-10,1.0103e-11,8.4407e-10,5.4586e-11
4.9848e+11,1.018e+12,5.7084e+07,2.8762e+07,2.7366e+09,2.6255e+08,5.7867e+07,5.9589e+09,5.8764e+08,4.4507e+09,5.0297e+08,0,1.5654e-12,5.7343e-11,2.2663e-10,9.0018e-12,7.5124e-10,4.1659e-11
4.9859e+11,1.0091e+12,5.5377e+07,2.7663e+07,2.6706e+09,2.6407e+08,5.3882e+07,5.9295e+09,5.7509e+08,4.4114e+09,4.9743e+08,0,1.4613e-12,5.3616e-11,2.1185e-10,8.1436e-12,6.7889e-10,3.5205e-11
4.987e+11,9.9983e+11,5.361e+07,2.6526e+07,2.6023e+09,2.6565e+08,4.9757e+07,5.8991e+09,5.621e+08,4.3708e+09,4.917e+08,0,1.3535e-12,4.9759e-11,1.9655e-10,7.2552e-12,6.0401e-10,2.8525e-11
4.9961e+11,9.9038e+11,5.0983e+07,2.48e+07,2.5207e+09,2.6761e+08,4.643e+07,5.9019e+09,5.4819e+08,4.3282e+09,4.852e+08,0,1.2598e-12,4.629e-11,1.8254e-10,6.6164e-12,5.5018e-10,2.4436e-11
5.011e+11,9.807e+11,4.7705e+07,2.2631e+07,2.4287e+09,2.6987e+08,4.3653e+07,5.9289e+09,5.335e+08,4.2839e+09,4.781e+08,0,1.1756e-12,4.3073e-11,1.6934e-10,6.1539e-12,5.112e-10,2.22e-11
5.0264e+11,9.707e+11,4.4322e+07,2.0392e+07,2.3338e+09,2.722e+08,4.0789e+07,5.9568e+09,5.1835e+08,4.2383e+09,4.7078e+08,0,1.0887e-12,3.9755e-11,1.5572e-10,5.6767e-12,4.7099e-10,1.9893e-11
5.0538e+11,9.6049e+11,4.1345e+07,1.8729e+07,2.2302e+09,2.7525e+08,3.9808e+07,6.015e+09,5.0586e+08,4.1901e+09,4.6233e+08,0,1.0174e-12,3.6828e-11,1.4449e-10,5.3579e-12,4.4412e-10,1.7631e-11
5.0889e+11,9.5003e+11,3.8581e+07,1.7399e+07,2.12e+09,2.7879e+08,3.997e+07,6.0924e+09,4.9486e+08,4.1398e+09,4.531e+08,0,9.5475e-13,3.4107e-11,1.3459e-10,5.1326e-12,4.2509e-10,1.5371e-11
5.1251e+11,9.3927e+11,3.5737e+07,1.603e+07,2.0065e+09,2.8243e+08,4.0136e+07,6.172e+09,4.8354e+08,4.0881e+09,4.436e+08,0,8.9033e-13,3.1308e-11,1.2441e-10,4.9006e-12,4.0551e-10,1.3045e-11
5.1674e+11,9.2846e+11,3.4513e+07,1.5478e+07,1.8901e+09,2.8677e+08,4.0952e+07,6.2225e+09,4.7531e+08,4.0347e+09,4.3378e+08,0,8.2177e-13,2.8477e-11,1.1451e-10,4.6586e-12,3.8523e-10,1.1195e-11
5.214e+11,9.1751e+11,3.4241e+07,1.5406e+07,1.7706e+09,2.9157e+08,4.2164e+07,6.2561e+09,4.6882e+08,3.9797e+09,4.2368e+08,0,7.4998e-13,2.5596e-11,1.0465e-10,4.4079e-12,3.643e-10,9.6073e-12
5.2618e+11,9.0627e+11,3.3961e+07,1.5333e+07,1.6479e+09,2.9649e+08,4.3408e+07,6.2906e+09,4.6215e+08,3.9233e+09,4.133e+08,0,6.7627e-13,2.2638e-11,9.4536e-11,4.1504e-12,3.4281e-10,7.9775e-12
5.3072e+11,8.9513e+11,3.4401e+07,1.5446e+07,1.5315e+09,3.0163e+08,4.4865e+07,6.2998e+09,4.5606e+08,3.8659e+09,4.0312e+08,0,6.1153e-13,2.0194e-11,8.6306e-11,3.8653e-12,3.1914e-10,6.8657e-12
