6.4757e+11,1.1258e+12,3.0073e+07,2.2236e+07,5.0349e+08,3.6793e+08,6.2441e+07,8.2331e+09,4.5835e+08,4.7788e+09,4.0952e+08,0,1.2179e-11,4.5218e-10,5.3311e-10,1.8294e-12,1.5635e-10,1.2957e-22
6.4741e+11,1.1254e+12,3.0064e+07,2.2229e+07,5.0333e+08,3.68e+08,6.2421e+07,8.2308e+09,4.582e+08,4.7773e+09,4.0939e+08,0,1.222e-11,4.5387e-10,5.3651e-10,1.877e-12,1.6043e-10,1.2953e-22
6.4713e+11,1.1248e+12,3.0048e+07,2.2217e+07,5.0306e+08,3.6811e+08,6.2388e+07,8.2269e+09,4.5796e+08,4.7747e+09,4.0917e+08,0,1.2288e-11,4.5668e-10,5.4217e-10,1.9564e-12,1.6721e-10,1.2946e-22
6.4675e+11,1.124e+12,3.0026e+07,2.2201e+07,5.0269e+08,3.6827e+08,6.2342e+07,8.2215e+09,4.5762e+08,4.7712e+09,4.0887e+08,0,1.2383e-11,4.6062e-10,5.501e-10,2.0675e-12,1.7671e-10,1.2936e-22
6.4623e+11,1.1229e+12,2.9995e+07,2.2178e+07,5.0218e+08,3.6835e+08,6.2278e+07,8.2142e+09,4.5715e+08,4.7663e+09,4.0845e+08,0,1.2495e-11,4.6525e-10,5.5998e-10,2.208e-12,1.8871e-10,1.2923e-22
6.4543e+11,1.1216e+12,2.9947e+07,2.2143e+07,5.0139e+08,3.6777e+08,6.218e+07,8.2033e+09,4.5643e+08,4.7588e+09,4.0781e+08,0,1.2575e-11,4.6862e-10,5.7042e-10,2.3666e-12,2.0227e-10,1.2903e-22
6.4451e+11,1.1199e+12,2.9891e+07,2.2102e+07,5.0045e+08,3.6703e+08,6.2063e+07,8.1907e+09,4.5558e+08,4.7499e+09,4.0698e+08,0,1.2674e-11,4.7262e-10,5.8284e-10,2.5602e-12,2.1882e-10,1.2879e-22
6.4376e+11,1.1175e+12,2.9827e+07,2.2054e+07,4.9936e+08,3.6565e+08,6.1929e+07,8.1799e+09,4.5459e+08,4.7396e+09,4.0516e+08,0,1.2838e-11,4.7747e-10,5.9829e-10,2.8635e-12,2.4474e-10,1.2851e-22
6.4291e+11,1.1148e+12,2.9754e+07,2.2e+07,4.9814e+08,3.6408e+08,6.1777e+07,8.1676e+09,4.5348e+08,4.728e+09,4.031e+08,0,1.3023e-11,4.8296e-10,6.158e-10,3.2072e-12,2.7412e-10,1.2819e-22
6.4466e+11,1.1128e+12,2.9672e+07,2.194e+07,4.9678e+08,3.6202e+08,6.1608e+07,8.1805e+09,4.572e+08,4.7108e+09,3.9954e+08,0,1.3329e-11,4.9377e-10,6.539e-10,4.6489e-12,3.7544e-10,1.2784e-22
6.4695e+11,1.1107e+12,2.9582e+07,2.1873e+07,4.9527e+08,3.597e+08,6.1421e+07,8.1982e+09,4.6195e+08,4.6913e+09,3.9544e+08,0,1.3681e-11,5.0633e-10,6.9839e-10,6.3789e-12,4.9626e-10,1.2746e-22
6.501e+11,1.1083e+12,2.9484e+07,2.1801e+07,4.9363e+08,3.5706e+08,6.1217e+07,8.2209e+09,4.6919e+08,4.6708e+09,3.8999e+08,0,1.3862e-11,5.1301e-10,7.3694e-10,8.3111e-12,6.4261e-10,1.2703e-22
6.5402e+11,1.1055e+12,2.9378e+07,2.1722e+07,4.9184e+08,3.5411e+08,6.0996e+07,8.2481e+09,4.7864e+08,4.6492e+09,3.8334e+08,0,1.3901e-11,5.1481e-10,7.7096e-10,1.044e-11,8.1253e-10,1.2657e-22
6.5817e+11,1.1023e+12,2.9263e+07,2.1637e+07,4.8817e+08,3.5123e+08,6.0675e+07,8.2709e+09,4.8786e+08,4.6261e+09,3.7642e+08,0,1.3884e-11,5.1454e-10,8.0204e-10,1.2622e-11,9.8634e-10,1.2608e-22
6.6211e+11,1.0984e+12,2.914e+07,2.1546e+07,4.7216e+08,3.5027e+08,5.9758e+07,8.2488e+09,4.9091e+08,4.6023e+09,3.7085e+08,0,1.346e-11,4.9906e-10,7.9634e-10,1.4148e-11,1.1059e-09,1.2555e-22
6.6632e+11,1.0943e+12,2.9009e+07,2.1449e+07,4.5504e+08,3.4924e+08,5.8779e+07,8.2252e+09,4.9417e+08,4.577e+09,3.6489e+08,0,1.3007e-11,4.8251e-10,7.9024e-10,1.5779e-11,1.2337e-09,1.2499e-22
6.7136e+11,1.0896e+12,3.4685e+07,2.1347e+07,4.4617e+08,3.5025e+08,5.8181e+07,8.1713e+09,4.9425e+08,4.5507e+09,3.5995e+08,0,1.2115e-11,4.4523e-10,7.6863e-10,1.6601e-11,1.2992e-09,1.2439e-22
6.7713e+11,1.0844e+12,4.5146e+07,2.1239e+07,4.4391e+08,3.5294e+08,5.7885e+07,8.0919e+09,4.9174e+08,4.5234e+09,3.5577e+08,0,1.0858e-11,3.9069e-10,7.3415e-10,1.6775e-11,1.3146e-09,1.2376e-22
6.8323e+11,1.079e+12,5.6204e+07,2.1124e+07,4.4152e+08,3.5578e+08,5.7573e+07,8.0081e+09,4.8909e+08,4.4945e+09,3.5136e+08,0,9.5285e-12,3.3303e-10,6.977e-10,1.6959e-11,1.331e-09,1.2309e-22
6.8596e+11,1.0726e+12,5.6815e+07,2.1005e+07,4.3902e+08,3.5921e+08,5.7248e+07,7.9204e+09,4.8632e+08,4.4687e+09,3.485e+08,0,8.5245e-12,2.8926e-10,6.6004e-10,1.6338e-11,1.2786e-09,1.2239e-22
6.885e+11,1.0658e+12,5.6476e+07,2.0879e+07,4.364e+08,3.6285e+08,5.6906e+07,7.8283e+09,4.8342e+08,4.442e+09,3.4566e+08,0,7.5043e-12,2.4476e-10,6.2052e-10,1.5613e-11,1.2173e-09,1.2166e-22
6.9063e+11,1.0587e+12,5.6121e+07,2.0748e+07,4.3366e+08,3.664e+08,5.6548e+07,7.7348e+09,4.8038e+08,4.4141e+09,3.4308e+08,0,6.5055e-12,2.0161e-10,5.8077e-10,1.4833e-11,1.1532e-09,1.209e-22
6.9041e+11,1.0512e+12,5.5754e+07,2.0612e+07,4.3082e+08,3.6888e+08,5.6178e+07,7.651e+09,4.7724e+08,4.3852e+09,3.4224e+08,0,5.7848e-12,1.7249e-10,5.469e-10,1.3927e-11,1.0864e-09,1.2011e-22
6.9018e+11,1.0433e+12,5.537e+07,2.047e+07,4.2785e+08,3.7148e+08,5.5792e+07,7.5635e+09,4.7395e+08,4.355e+09,3.4136e+08,0,5.032e-12,1.4209e-10,5.1153e-10,1.2982e-11,1.0166e-09,1.1928e-22
6.8937e+11,1.0352e+12,5.4973e+07,2.0323e+07,4.2478e+08,3.734e+08,5.5186e+07,7.4777e+09,4.6897e+08,4.3238e+09,3.4036e+08,0,4.3569e-12,1.1643e-10,4.754e-10,1.2011e-11,9.4453e-10,1.1842e-22
6.8754e+11,1.0272e+12,5.4563e+07,2.0172e+07,4.2161e+08,3.7406e+08,5.4211e+07,7.3977e+09,4.6114e+08,4.2915e+09,3.3918e+08,0,3.8402e-12,9.997e-11,4.3905e-10,1.1026e-11,8.7053e-10,1.1754e-22
6.8565e+11,1.0189e+12,5.4137e+07,2.0014e+07,4.1832e+08,3.7474e+08,5.3198e+07,7.3145e+09,4.5301e+08,4.258e+09,3.3796e+08,0,3.3033e-12,8.2867e-11,4.0127e-10,1.0002e-11,7.9363e-10,1.1662e-22
6.8318e+11,1.0106e+12,5.3699e+07,1.9853e+07,4.1494e+08,3.7518e+08,5.22e+07,7.2248e+09,4.4498e+08,4.2253e+09,3.3692e+08,0,2.8712e-12,6.9918e-11,3.6745e-10,9.1259e-12,7.2431e-10,1.1568e-22
6.8012e+11,1.0024e+12,5.3249e+07,1.9686e+07,4.1146e+08,3.7536e+08,5.1219e+07,7.1284e+09,4.3707e+08,4.1935e+09,3.3606e+08,0,2.5466e-12,6.1231e-11,3.3773e-10,8.401e-12,6.6282e-10,1.1471e-22
6.7695e+11,9.9397e+11,5.2783e+07,1.9514e+07,4.0786e+08,3.7554e+08,5.0203e+07,7.0286e+09,4.2888e+08,4.1605e+09,3.3518e+08,0,2.2106e-12,5.224e-11,3.0696e-10,7.6507e-12,5.9918e-10,1.1371e-22
6.7473e+11,9.8613e+11,5.2308e+07,1.9338e+07,4.1051e+08,3.7591e+08,4.9811e+07,6.915e+09,4.2087e+08,4.1246e+09,3.3411e+08,0,1.9666e-12,4.5948e-11,2.8074e-10,7.0586e-12,5.4907e-10,1.1268e-22
6.7319e+11,9.7866e+11,5.182e+07,1.9158e+07,4.1773e+08,3.7641e+08,4.9871e+07,6.7902e+09,4.1292e+08,4.0862e+09,3.3289e+08,0,1.7876e-12,4.1567e-11,2.576e-10,6.5767e-12,5.0838e-10,1.1163e-22
6.7159e+11,9.7095e+11,5.1318e+07,1.8972e+07,4.2519e+08,3.7692e+08,4.9933e+07,6.6614e+09,4.0472e+08,4.0465e+09,3.3164e+08,0,1.6028e-12,3.7047e-11,2.3372e-10,6.0794e-12,4.664e-10,1.1055e-22
6.7096e+11,9.6314e+11,5.0807e+07,1.8783e+07,4.2531e+08,3.7804e+08,4.9642e+07,6.5253e+09,3.9674e+08,4.0063e+09,3.2983e+08,0,1.4479e-12,3.3572e-11,2.1225e-10,5.6715e-12,4.3729e-10,1.0945e-22
6.7091e+11,9.5518e+11,5.0285e+07,1.8591e+07,4.2094e+08,3.7953e+08,4.9133e+07,6.383e+09,3.888e+08,3.9651e+09,3.2766e+08,0,1.3095e-12,3.0696e-11,1.92e-10,5.3134e-12,4.1572e-10,1.0833e-22
6.7087e+11,9.4698e+11,4.9749e+07,1.8392e+07,4.1645e+08,3.8107e+08,4.8608e+07,6.2367e+09,3.8062e+08,3.9228e+09,3.2542e+08,0,1.1671e-12,2.7737e-11,1.7116e-10,4.945e-12,3.9352e-10,1.0717e-22
6.7218e+11,9.3885e+11,4.9206e+07,1.8191e+07,4.119e+08,3.8286e+08,4.8673e+07,6.0905e+09,3.7039e+08,3.878e+09,3.227e+08,0,1.0335e-12,2.4957e-11,1.5088e-10,4.5976e-12,3.725e-10,1.06e-22
6.7431e+11,9.3067e+11,4.8653e+07,1.7987e+07,4.0727e+08,3.8481e+08,4.909e+07,5.9427e+09,3.5882e+08,3.8313e+09,3.1965e+08,0,9.0357e-13,2.2252e-11,1.3069e-10,4.2588e-12,3.5195e-10,1.0481e-22
6.7651e+11,9.2227e+11,4.8085e+07,1.7777e+07,4.0252e+08,3.8682e+08,4.9518e+07,5.7909e+09,3.4694e+08,3.7833e+09,3.1653e+08,0,7.7018e-13,1.9475e-11,1.0997e-10,3.9109e-12,3.3086e-10,1.0359e-22
6.8002e+11,9.1407e+11,4.7513e+07,1.7565e+07,3.9773e+08,3.9003e+08,5.0148e+07,5.6354e+09,3.3554e+08,3.7352e+09,3.1167e+08,0,6.9551e-13,1.8246e-11,9.471e-11,3.7463e-12,3.1553e-10,1.0235e-22
