5.5104e+11,5.157e+12,1.943e+09,1.9118e+10,4.6581e+09,3.3627e+09,1.3662e+09,2.581e+10,4.8747e+10,2.3075e+10,4.19e+09,3.4451e+11,6.3876e-10,1.8929e-08,1.5308e-09,1.4354e-10,1.1591e-08,4.8809e-09
5.5532e+11,5.0656e+12,1.6969e+09,1.8392e+10,4.8257e+09,3.4164e+09,1.4129e+09,2.6336e+10,4.9541e+10,2.2607e+10,4.0699e+09,3.3048e+11,6.3677e-10,1.8547e-08,1.5477e-09,1.4413e-10,1.1638e-08,4.8271e-09
5.6244e+11,4.9134e+12,1.2869e+09,1.7182e+10,5.1051e+09,3.506e+09,1.4907e+09,2.7212e+10,5.0865e+10,2.1827e+10,3.8697e+09,3.0709e+11,6.3345e-10,1.7909e-08,1.5759e-09,1.451e-10,1.1717e-08,4.7375e-09
5.7241e+11,4.7002e+12,7.1275e+08,1.5488e+10,5.4963e+09,3.6313e+09,1.5996e+09,2.844e+10,5.2718e+10,2.0735e+10,3.5894e+09,2.7434e+11,6.2881e-10,1.7015e-08,1.6154e-09,1.4646e-10,1.1826e-08,4.612e-09
5.8562e+11,4.4372e+12,1.0765e+08,1.3242e+10,5.7127e+09,3.6874e+09,1.7492e+09,3.015e+10,5.4323e+10,1.9391e+10,3.2445e+09,2.3339e+11,6.2154e-10,1.5876e-08,1.6586e-09,1.4815e-10,1.1961e-08,4.4663e-09
6.0383e+11,4.1741e+12,7.3087e+07,1.014e+10,4.4586e+09,3.1994e+09,1.9825e+09,3.2943e+10,5.217e+10,1.8072e+10,2.9045e+09,1.8946e+11,6.0574e-10,1.4533e-08,1.6711e-09,1.4989e-10,1.2098e-08,4.3713e-09
6.2441e+11,3.8796e+12,3.5544e+07,6.6628e+09,3.0657e+09,2.6484e+09,2.2446e+09,3.6145e+10,4.9596e+10,1.6596e+10,2.5245e+09,1.3945e+11,5.8835e-10,1.3038e-08,1.6855e-09,1.5189e-10,1.2256e-08,4.2629e-09
6.3602e+11,3.7517e+12,3.4509e+07,5.0791e+09,2.6034e+09,2.3412e+09,2.3714e+09,3.858e+10,4.6254e+10,1.5968e+10,2.366e+09,1.0612e+11,5.8472e-10,1.2514e-08,1.6992e-09,1.5344e-10,1.238e-08,4.1886e-09
6.4918e+11,3.6067e+12,3.3336e+07,3.2843e+09,2.0794e+09,1.993e+09,2.5152e+09,4.1339e+10,4.2466e+10,1.5255e+10,2.1865e+09,6.8344e+10,5.8061e-10,1.1919e-08,1.7146e-09,1.5519e-10,1.2521e-08,4.1043e-09
6.5342e+11,3.5503e+12,3.1128e+07,2.584e+09,1.7713e+09,1.8225e+09,2.5758e+09,4.2713e+10,4.0618e+10,1.4964e+10,2.1152e+09,5.7587e+10,5.752e-10,1.1662e-08,1.7119e-09,1.5683e-10,1.2654e-08,4.0232e-09
