0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.8388e-19,0,0,2.542e-20,0,0,0,0,0
0,0,0,5.6777e-19,0,0,5.084e-20,0,0,0,0,0
0,0,0,8.5165e-19,0,0,7.626e-20,0,0,0,0,0
0,0,0,1.1355e-18,0,0,1.0168e-19,0,0,0,0,0
0,0,0,1.4194e-18,0,0,1.271e-19,0,0,0,0,0
0,0,0,1.7033e-18,0,0,1.5252e-19,0,0,0,0,0
0,0,0,1.9872e-18,0,0,1.7794e-19,0,0,0,0,0
0,0,0,2.2711e-18,0,0,2.0336e-19,0,0,0,0,0
0,0,0,2.5549e-18,0,0,2.2878e-19,0,0,0,0,0
0,0,0,2.8388e-18,0,0,2.542e-19,0,0,0,0,0
0,0,0,3.1227e-18,0,0,2.7962e-19,0,0,0,0,0
0,0,0,3.4066e-18,0,0,3.0504e-19,0,0,0,0,0
0,0,0,3.6905e-18,0,0,3.3046e-19,0,0,0,0,0
0,0,0,3.9744e-18,0,0,3.5588e-19,0,0,0,0,0
0,0,0,4.2582e-18,0,0,3.813e-19,0,0,0,0,0
0,0,0,4.5421e-18,0,0,4.0672e-19,0,0,0,0,0
0,0,0,4.826e-18,0,0,4.3214e-19,0,0,0,0,0
0,0,0,5.1099e-18,0,0,4.5756e-19,0,0,0,0,0
0,0,0,5.3938e-18,0,0,4.8298e-19,0,0,0,0,0
0,0,0,5.6777e-18,0,0,5.084e-19,0,0,0,0,0
0,0,0,5.9615e-18,0,0,5.3382e-19,0,0,0,0,0
0,0,0,6.2454e-18,0,0,5.5924e-19,0,0,0,0,0
0,0,0,6.5293e-18,0,0,5.8466e-19,0,0,0,0,0
0,0,0,6.8132e-18,0,0,6.1008e-19,0,0,0,0,0
0,0,0,7.0971e-18,0,0,6.355e-19,0,0,0,0,0
0,0,0,7.381e-18,0,0,6.6092e-19,0,0,0,0,0
0,0,0,7.6648e-18,0,0,6.8634e-19,0,0,0,0,0
0,0,0,7.9487e-18,0,0,7.1176e-19,0,0,0,0,0
0,0,0,8.2326e-18,0,0,7.3718e-19,0,0,0,0,0
0,0,0,8.5165e-18,0,0,7.626e-19,0,0,0,0,0
0,0,0,8.8004e-18,0,0,7.8802e-19,0,0,0,0,0
0,0,0,9.0843e-18,0,0,8.1344e-19,0,0,0,0,0
0,0,0,9.3682e-18,0,0,8.3886e-19,0,0,0,0,0
0,0,0,9.652e-18,0,0,8.6428e-19,0,0,0,0,0
0,0,0,9.9359e-18,0,0,8.897e-19,0,0,0,0,0
0,0,0,1.022e-17,0,0,9.1512e-19,0,0,0,0,0
0,0,0,1.0504e-17,0,0,9.4054e-19,0,0,0,0,0
0,0,0,1.0788e-17,0,0,9.6596e-19,0,0,0,0,0
0,0,0,1.1071e-17,0,0,9.9138e-19,0,0,0,0,0
0,0,0,1.1355e-17,0,0,1.0168e-18,0,0,0,0,0
0,0,0,1.1639e-17,0,0,1.0422e-18,0,0,0,0,0
0,0,0,1.1923e-17,0,0,1.0676e-18,0,0,0,0,0
0,0,0,1.2207e-17,0,0,1.0931e-18,0,0,0,0,0
0,0,0,1.2491e-17,0,0,1.1185e-18,0,0,0,0,0
0,0,0,1.2775e-17,0,0,1.1439e-18,0,0,0,0,0
0,0,0,1.3059e-17,0,0,1.1693e-18,0,0,0,0,0
0,0,0,1.3343e-17,0,0,1.1947e-18,0,0,0,0,0
0,0,0,1.3626e-17,0,0,1.2202e-18,0,0,0,0,0
0,0,0,1.391e-17,0,0,1.2456e-18,0,0,0,0,0
0,0,0,1.4194e-17,0,0,1.271e-18,0,0,0,0,0
0,0,0,1.4478e-17,0,0,1.2964e-18,0,0,0,0,0
0,0,0,1.4762e-17,0,0,1.3218e-18,0,0,0,0,0
0,0,0,1.5046e-17,0,0,1.3473e-18,0,0,0,0,0
0,0,0,1.533e-17,0,0,1.3727e-18,0,0,0,0,0
0,0,0,1.5614e-17,0,0,1.3981e-18,0,0,0,0,0
0,0,0,1.5897e-17,0,0,1.4235e-18,0,0,0,0,0
0,0,0,1.6181e-17,0,0,1.4489e-18,0,0,0,0,0
0,0,0,1.6465e-17,0,0,1.4744e-18,0,0,0,0,0
0,0,0,1.6749e-17,0,0,1.4998e-18,0,0,0,0,0
0,0,0,1.7033e-17,0,0,1.5252e-18,0,0,0,0,0
0,0,0,1.6749e-17,0,0,1.4998e-18,0,0,0,0,0
0,0,0,1.6465e-17,0,0,1.4744e-18,0,0,0,0,0
0,0,0,1.6181e-17,0,0,1.4489e-18,0,0,0,0,0
0,0,0,1.5897e-17,0,0,1.4235e-18,0,0,0,0,0
0,0,0,1.5614e-17,0,0,1.3981e-18,0,0,0,0,0
0,0,0,1.533e-17,0,0,1.3727e-18,0,0,0,0,0
0,0,0,1.5046e-17,0,0,1.3473e-18,0,0,0,0,0
0,0,0,1.4762e-17,0,0,1.3218e-18,0,0,0,0,0
0,0,0,1.4478e-17,0,0,1.2964e-18,0,0,0,0,0
0,0,0,1.4194e-17,0,0,1.271e-18,0,0,0,0,0
0,0,0,1.391e-17,0,0,1.2456e-18,0,0,0,0,0
0,0,0,1.3626e-17,0,0,1.2202e-18,0,0,0,0,0
0,0,0,1.3343e-17,0,0,1.1947e-18,0,0,0,0,0
0,0,0,1.3059e-17,0,0,1.1693e-18,0,0,0,0,0
0,0,0,1.2775e-17,0,0,1.1439e-18,0,0,0,0,0
0,0,0,1.2491e-17,0,0,1.1185e-18,0,0,0,0,0
0,0,0,1.2207e-17,0,0,1.0931e-18,0,0,0,0,0
0,0,0,1.1923e-17,0,0,1.0676e-18,0,0,0,0,0
0,0,0,1.1639e-17,0,0,1.0422e-18,0,0,0,0,0
0,0,0,1.1355e-17,0,0,1.0168e-18,0,0,0,0,0
0,0,0,1.1071e-17,0,0,9.9138e-19,0,0,0,0,0
0,0,0,1.0788e-17,0,0,9.6596e-19,0,0,0,0,0
0,0,0,1.0504e-17,0,0,9.4054e-19,0,0,0,0,0
0,0,0,1.022e-17,0,0,9.1512e-19,0,0,0,0,0
0,0,0,9.9359e-18,0,0,8.897e-19,0,0,0,0,0
0,0,0,9.652e-18,0,0,8.6428e-19,0,0,0,0,0
0,0,0,9.3682e-18,0,0,8.3886e-19,0,0,0,0,0
0,0,0,9.0843e-18,0,0,8.1344e-19,0,0,0,0,0
0,0,0,8.8004e-18,0,0,7.8802e-19,0,0,0,0,0
0,0,0,8.5165e-18,0,0,7.626e-19,0,0,0,0,0
0,0,0,8.2326e-18,0,0,7.3718e-19,0,0,0,0,0
0,0,0,7.9487e-18,0,0,7.1176e-19,0,0,0,0,0
0,0,0,7.6648e-18,0,0,6.8634e-19,0,0,0,0,0
0,0,0,7.381e-18,0,0,6.6092e-19,0,0,0,0,0
0,0,0,7.0971e-18,0,0,6.355e-19,0,0,0,0,0
0,0,0,6.8132e-18,0,0,6.1008e-19,0,0,0,0,0
