302.36,14.639,7885,15,26,0,6
160.12,10.246,5178.8,6,8,0,5
235.19,13.824,7332.4,8,13,1,7
176.21,10.64,5405.9,8,16,0,4
174.15,10.105,5141.3,7,10,0,5
183.16,10.093,5168.1,8,9,1,4
286.36,16.364,8865.3,15,26,0,5
162.14,11.11,5687.3,6,10,0,5
247.16,11.079,5724,8,9,1,8
232.32,12.465,6564.5,12,24,0,4
216.23,11.212,5782,10,16,0,5
207.14,10.97,5727.1,6,9,1,7
261.31,11.53,6006.8,12,23,1,5
162.14,4.1758,3709,6,10,0,5
165.1,10.991,5441.4,4,7,1,6
186.21,11.325,5856.2,9,14,0,4
148.11,10.723,5564.7,5,8,0,5
174.15,10.386,5272.6,7,10,0,5
238.32,9.7948,5046.8,14,22,0,3
232.32,12.465,6564.5,12,24,0,4
216.32,10.136,5206.2,12,24,0,3
224.13,11.198,5647.8,5,8,2,8
174.19,10.33,5239.7,8,14,0,4
174.19,12.613,6512.4,8,14,0,4
272.29,14.718,7966.5,13,20,0,6
242.31,12.012,6322.2,13,22,0,4
224.3,10.335,5292.7,13,20,0,3
242.27,11.917,6323.1,12,18,0,5
176.17,11.555,5975.5,7,12,0,5
168.19,10.633,5443.7,9,12,0,3
188.18,10.898,5358.2,8,12,0,5
162.14,10.711,5564.1,6,10,0,5
134.09,10.567,5418,4,6,0,5
212.16,10.061,5242.9,8,8,2,5
160.17,10.53,5258.3,7,12,0,4
170.16,10.28,5209.7,8,10,0,4
195.13,12.114,6208.2,5,9,1,7
159.1,10.38,5260.8,5,5,1,5
216.19,10.772,5546.5,9,12,0,6
184.19,10.092,5113.1,9,12,0,4
258.31,13.374,7160.7,13,22,0,5
162.14,11.18,5846.3,6,10,0,5
310.17,17.731,9577.2,8,10,2,11
178.18,13.262,6972.1,7,14,0,5
182.04,14.567,7746.2,5,10,0,7
294.13,11.902,6231.3,7,6,2,11
204.18,12.136,6185,8,12,0,6
219.11,8.7861,4406.9,6,5,1,8
233.18,11.092,5541.1,8,11,1,7
174.15,11.339,5778.5,7,10,0,5
244.28,13.74,7339.9,12,20,0,5
186.21,10.014,5102.7,9,14,0,4
302.36,12.664,6718.1,15,26,0,6
148.16,11.195,5695.6,6,12,0,4
272.12,13.194,6936.3,5,8,2,11
228.28,10.748,5577.7,12,20,0,4
190.19,11.62,6068.9,8,14,0,5
182.04,12.438,7133.6,5,10,0,7
174.19,11.096,5646.6,8,14,0,4
186.21,11.16,5759.7,9,14,0,4
148.11,10.937,5489.8,5,8,0,5
188.22,10.897,5612.3,9,16,0,4
270.32,12.328,6564.8,14,22,0,5
218.2,12.308,6297.8,9,14,0,6
162.14,4.7256,3881.5,6,10,0,5
136.1,12.624,6620.5,4,8,0,5
276.28,18.379,10046,12,20,0,7
190.15,12.472,6541.6,7,10,0,6
183.16,10.335,5335.2,8,9,1,4
240.13,14.162,7422.5,5,8,2,9
195.08,10.913,5531,4,5,1,8
165.14,-2.7891,1263.4,5,11,1,5
231.25,10.409,5319.6,10,17,1,5
174.19,12.231,6275.8,8,14,0,4
242.31,12.52,6613,13,22,0,4
176.12,12.392,6514.5,6,8,0,6
240.13,14.258,7502.5,5,8,2,9
166.13,15.077,8000.7,5,10,0,6
172.18,11.04,5743.4,8,12,0,4
166.13,0.12616,3888.9,5,10,0,6
180.11,12.967,6699.3,5,8,0,7
254.32,13.083,6962.9,14,22,0,4
261.19,5.6324,4196,9,11,1,8
211.13,15.516,8261.9,5,9,1,8
204.22,13.49,7156,9,16,0,5
108.09,10.958,5501.4,3,8,0,4
186.25,10.478,5348.9,10,18,0,3
191.14,10.118,5125.8,6,9,1,6
228.28,11.887,6204,12,20,0,4
231.16,12.038,6350.1,8,9,1,7
265.17,13.574,8123.6,8,11,1,9
247.33,10.672,5437.3,12,25,1,4
233.18,11.696,6041.5,8,11,1,7
258.31,13.676,7326.5,13,22,0,5
254.32,11.275,5909.6,14,22,0,4
233.13,12.348,6533,7,7,1,8
282.12,14.511,7815.4,6,6,2,11
188.18,7.0736,4358,8,12,0,5
310.17,17.357,9352.3,8,10,2,11
174.15,11.874,6164.9,7,10,0,5
311.12,12.392,6335.2,6,5,3,12
162.14,10.892,5590.3,6,10,0,5
219.15,10.916,5419.5,7,9,1,7
274.31,11.133,7624.4,13,22,0,6
165.1,11.534,5820.8,4,7,1,6
251.15,17.073,9154.8,7,9,1,9
204.31,11.096,5682.2,11,24,0,3
256.12,13.471,7001.2,5,8,2,10
204.18,12.429,6375.4,8,12,0,6
202.2,10.624,5526.7,9,14,0,5
190.15,11.97,6075.5,7,10,0,6
235.15,10.682,5460.7,7,9,1,8
122.12,11.362,5758.9,4,10,0,4
160.17,11.02,5626.5,7,12,0,4
263.2,12.474,6448.4,9,13,1,8
224.13,11.01,5527.3,5,8,2,8
186.16,10.505,5360.5,8,10,0,5
148.11,10.723,5564.7,5,8,0,5
256.12,13.55,7072.5,5,8,2,10
219.24,10.243,5177.3,9,17,1,5
249.13,12.455,6534.5,7,7,1,9
188.18,10.135,5111.4,8,12,0,5
197.19,10.8,5624.8,9,11,1,4
270.32,12.441,6578.5,14,22,0,5
288.29,16.064,8760.7,13,20,0,7
233.26,10.665,5452.1,10,19,1,5
242.14,15.699,8370.7,5,10,2,9
218.2,12.308,6297.8,9,14,0,6
186.16,11.578,6042.2,8,10,0,5
170.16,10.16,5139.2,8,10,0,4
266.12,11.394,5989.3,6,6,2,10
261.23,12.16,6443.2,10,15,1,7
186.16,11.578,6042.2,8,10,0,5
204.26,11.539,5981.9,10,20,0,4
202.33,10.521,5302,12,26,0,2
150.09,11.933,6103.2,4,6,0,6
260.28,16.889,9170.9,12,20,0,6
339.17,17.091,9256.3,8,9,3,12
170.16,10.478,5335.3,8,10,0,4
249.17,12.575,6509.9,8,11,1,8
302.36,6.0523,6405.3,15,26,0,6
204.18,12.666,6723.2,8,12,0,6
181.14,12.335,6305.8,5,11,1,6
162.1,10.703,5314.2,5,6,0,6
160.17,11.12,5607.2,7,12,0,4
204.18,12.136,6185,8,12,0,6
197.14,15.421,8178.7,5,11,1,7
216.23,11.09,5816.8,10,16,0,5
265.17,17.638,9498,8,11,1,9
188.13,11.465,5888.8,7,8,0,6
304.34,-16.078,192.72,14,24,0,7
242.31,12.796,6753.5,13,22,0,4
190.15,10.007,5802.3,7,10,0,6
227.13,14.661,7742.2,5,9,1,9
200.23,0.13127,2173.8,10,16,0,4
190.19,12.334,6443.9,8,14,0,5
294.17,16.991,9173.3,8,10,2,10
218.2,12.853,6763.4,9,14,0,6
202.2,8.2343,4916.8,9,14,0,5
134.13,10.814,5332.4,5,10,0,4
176.12,10.085,5179.4,6,8,0,6
254.11,10.901,5521.4,5,6,2,10
256.34,12.063,6364.2,14,24,0,4
211.13,15.385,8162.9,5,9,1,8
197.19,10.583,5477.8,9,11,1,4
176.12,11.394,5989.3,6,8,0,6
244.28,13.231,7042.9,12,20,0,5
146.14,10.071,5138.7,6,10,0,4
212.16,9.9566,5180.5,8,8,2,5
231.25,10.156,5149.5,10,17,1,5
174.15,10.105,5141.3,7,10,0,5
200.23,1.307,3135.2,10,16,0,4
176.17,12.494,6497.9,7,12,0,5
190.19,13.658,7190.6,8,14,0,5
156.14,10.287,5217.6,7,8,0,4
174.19,11.037,5603.4,8,14,0,4
252.31,9.9771,5199,14,20,0,4
178.18,13.262,6972.1,7,14,0,5
136.15,11.184,5638.9,5,12,0,4
204.18,12.818,6713.4,8,12,0,6
256.29,14.196,7641.4,13,20,0,5
192.17,14.858,7941.7,7,12,0,6
183.16,10.093,5168.1,8,9,1,4
207.14,11.256,5907,6,9,1,7
166.13,13.266,6925,5,10,0,6
256.29,11.023,5738.5,13,20,0,5
231.25,10.156,5149.5,10,17,1,5
240.34,11.031,5712.1,14,24,0,3
193.11,10.809,5628.3,5,7,1,7
270.28,13.142,7092.9,13,18,0,6
202.2,11.072,5478.1,9,14,0,5
197.19,10.8,5624.8,9,11,1,4
202.16,11.573,6006,8,10,0,6
134.13,10.814,5332.4,5,10,0,4
270.32,12.62,6743,14,22,0,5
226.19,10.554,5546.2,9,10,2,5
286.36,13.242,7034.2,15,26,0,5
211.13,13.105,6724.5,5,9,1,8
211.13,13.428,6953.3,5,9,1,8
238.11,12.663,6603.7,5,6,2,9
261.19,10.087,5179.1,9,11,1,8
176.17,11.886,6131.4,7,12,0,5
195.13,12.2,6286.7,5,9,1,7
301.12,12.298,6403.5,5,7,3,12
301.12,12.058,6233.9,5,7,3,12
247.2,11.271,5663.3,9,13,1,7
181.14,3.2891,3781.7,5,11,1,6
203.11,11.832,6124.4,6,5,1,7
244.28,-4.3887,2478.8,12,20,0,5
150.13,12.141,6312.4,5,10,0,5
256.12,12.091,6233.4,5,8,2,10
249.17,12.295,6330.7,8,11,1,8
268.13,10.74,5597.4,14,20,0,5
301.12,12.298,6403.5,5,7,3,12
148.16,11.397,5770,6,12,0,4
296.15,17.166,9235.6,7,8,2,11
230.26,12.753,6747.6,11,18,0,5
202.29,10.93,5585.9,11,22,0,3
134.13,11.211,5692,5,10,0,4
227.13,14.661,7742.2,5,9,1,9
310.17,17.122,9209.6,8,10,2,11
237.12,13.44,7469.5,6,7,1,9
193.11,12.572,6461.2,5,7,1,7
164.16,12.623,6611.6,6,12,0,5
238.37,10.28,5229.3,15,26,0,2
197.19,10.583,5477.8,9,11,1,4
233.18,11.092,5541.1,8,11,1,7
260.28,16.706,9062.4,12,20,0,6
172.18,10.683,5457.9,8,12,0,4
218.2,12.798,6748.9,9,14,0,6
170.16,10.28,5209.7,8,10,0,4
258.31,15.836,8549.3,13,22,0,5
190.11,10.917,5625.4,6,6,0,7
247.2,10.327,5230.4,9,13,1,7
180.11,12.967,6699.3,5,8,0,7
286.32,15.592,8456.4,14,22,0,6
254.32,11.759,6214.9,14,22,0,4
286.14,12.835,6829.3,14,22,0,6
238.37,10.705,5530.9,15,26,0,2
268.35,10.352,5357.8,15,24,0,4
179.09,11.719,5514.4,4,5,1,7
240.34,10.038,5177.9,14,24,0,3
214.3,10.041,5144.5,12,22,0,3
200.23,10.028,5106.7,10,16,0,4
179.13,10.81,5438.8,5,9,1,6
202.16,11.922,6183.2,8,10,0,6
252.35,10.451,5398,15,24,0,3
148.11,10.955,5589.4,5,8,0,5
270.32,12.328,6564.8,14,22,0,5
252.35,10.451,5398,15,24,0,3
233.18,11.343,5706.5,8,11,1,7
188.22,10.901,5616.3,9,16,0,4
270.36,13.01,6919.1,15,26,0,4
200.23,10.224,5244.6,10,16,0,4
310.17,17.122,9209.6,8,10,2,11
197.14,13.661,7139.3,5,11,1,7
231.16,11.748,6169.2,8,9,1,7
154.16,10.171,5148.8,8,10,0,3
258.31,-9.8655,1052.9,13,22,0,5
188.26,10.491,5301,10,20,0,3
204.18,12.136,6185,8,12,0,6
252.31,9.9771,5199,14,20,0,4
231.2,10.199,5208.8,9,13,1,6
120.1,11.333,5701.9,4,8,0,4
146.14,10.135,5129.6,6,10,0,4
197.14,13.418,6987,5,11,1,7
219.15,11.276,5866.4,7,9,1,7
272.34,10.03,6353.7,14,24,0,5
188.18,10.898,5358.2,8,12,0,5
254.32,11.275,5909.6,14,22,0,4
308.2,16.979,9176.7,9,12,2,10
339.17,13.199,8247.5,8,9,3,12
242.31,12.282,6457.9,13,22,0,4
226.27,10.841,5599,12,18,0,4
148.11,10.575,5312.8,5,8,0,5
197.14,13.661,7139.3,5,11,1,7
198.13,15.894,8470.5,5,10,0,8
226.31,9.9585,5080.5,13,22,0,3
240.34,11.154,5785.6,14,24,0,3
174.19,10.738,5441.3,8,14,0,4
270.32,11.168,5862.3,14,22,0,5
258.31,13.889,7433.5,13,22,0,5
183.16,9.9887,5105,8,9,1,4
195.13,12.2,6286.7,5,9,1,7
247.16,10.824,5561.6,8,9,1,8
186.25,10.344,5269.9,10,18,0,3
233.18,11.974,6218.8,8,11,1,7
176.17,13.53,7113.3,7,12,0,5
279.2,-0.2449,4156.6,9,13,1,9
252.35,10.894,5682.1,15,24,0,3
162.14,10.74,5419.9,6,10,0,5
184.19,10.47,5329,9,12,0,4
209.11,11.917,6054,5,7,1,8
244.28,13.191,7030.7,12,20,0,5
265.17,17,9109.7,8,11,1,9
256.12,12.091,6233.4,5,8,2,10
188.18,11.505,5885.7,8,12,0,5
188.18,11.797,6074.4,8,12,0,5
190.24,11.086,5693.3,9,18,0,4
200.19,8.7073,4840.4,9,12,0,5
204.26,10.822,5463.9,10,20,0,4
169.13,9.8825,5050.2,7,7,1,4
247.2,11.868,6154,9,13,1,7
256.29,14.415,7749.8,13,20,0,5
195.13,13.7,7148.8,5,9,1,7
204.18,12.631,6611.1,8,12,0,6
217.13,11.569,6058,7,7,1,7
162.18,11.837,6057.4,7,14,0,4
165.1,11.432,5858.9,4,7,1,6
120.1,11.36,5813.9,4,8,0,4
218.2,12.308,6297.8,9,14,0,6
136.1,12.186,6324.3,4,8,0,5
183.16,10.228,5270.3,8,9,1,4
240.13,-1.3184,3019.2,5,8,2,9
218.2,12.795,6713.9,9,14,0,6
299.11,11.701,6041.5,5,5,3,12
226.14,12.662,6550,5,10,2,8
216.19,10.134,5206.8,9,12,0,6
207.14,10.97,5727.1,6,9,1,7
230.26,12.888,6829.6,11,18,0,5
202.25,10.162,5227.7,10,18,0,4
176.17,10.758,5450,7,12,0,5
190.19,11.634,6075.2,8,14,0,5
240.13,14.019,7380.5,5,8,2,9
258.27,15.182,8223.3,12,18,0,6
263.2,12.474,6448.4,9,13,1,8
188.22,10.784,5531.7,9,16,0,4
162.14,10.74,5419.9,6,10,0,5
202.25,11.373,5869.9,10,18,0,4
258.31,13.54,7259.4,13,22,0,5
179.13,11.085,5642,5,9,1,6
286.36,11.445,5957.8,15,26,0,5
245.23,7.5664,4469.3,10,15,1,6
228.28,11.838,6177.5,12,20,0,4
172.14,11.4,5933.8,7,8,0,5
134.09,10.502,5168.6,4,6,0,5
174.11,9.315,4678.1,6,6,0,6
231.16,11.748,6169.2,8,9,1,7
231.16,11.748,6169.2,8,9,1,7
134.09,8.6893,4298.9,4,6,0,5
150.13,11.931,6083.1,5,10,0,5
202.2,10.744,5493.5,9,14,0,5
242.27,11.761,6218.5,12,18,0,5
256.34,11.305,6213.2,14,24,0,4
247.2,11.271,5663.3,9,13,1,7
166.13,15.371,8181.4,5,10,0,6
176.17,10.792,5518.9,7,12,0,5
204.22,12.236,6419.5,9,16,0,5
188.22,10.588,5423.8,9,16,0,4
174.15,5.4011,4352,7,10,0,5
245.23,11.07,5755.7,10,15,1,6
216.27,10.599,5504.7,11,20,0,4
206.19,15.084,8087.6,8,14,0,6
226.31,9.905,5104,13,22,0,3
233.22,10.952,5676.6,9,15,1,6
230.26,11.559,6107.3,11,18,0,5
200.19,11.396,5926.3,9,12,0,5
308.2,16.979,9176.7,9,12,2,10
106.08,11.49,5766.1,3,6,0,4
202.2,10.589,5403.1,9,14,0,5
294.17,16.991,9173.3,8,10,2,10
202.2,10.979,5678,9,14,0,5
200.19,10.372,5318.8,9,12,0,5
233.18,11.092,5541.1,8,11,1,7
207.14,11.014,5767.5,6,9,1,7
265.17,14.779,8550.1,8,11,1,9
200.23,10.179,5194.6,10,16,0,4
214.26,11.436,5916.7,11,18,0,4
188.18,10.898,5358.2,8,12,0,5
254.37,11.229,5841.6,15,26,0,3
270.32,12.328,6564.8,14,22,0,5
260.28,14.625,7889.8,12,20,0,6
268.35,11.689,6178.4,15,24,0,4
263.2,1.6754,3340.2,9,13,1,8
245.23,10.144,5211.2,10,15,1,6
202.2,10.712,5534.3,9,14,0,5
227.13,14.552,7654.5,5,9,1,9
247.2,11.271,5663.3,9,13,1,7
200.19,11.758,6152.1,9,12,0,5
176.12,10.712,5342.4,6,8,0,6
254.37,11.423,5960.8,15,26,0,3
190.28,10.674,5406.6,10,22,0,3
235.15,12.119,6214.4,7,9,1,8
148.11,5.3214,3858.1,5,8,0,5
146.14,10.573,5336.2,6,10,0,4
160.12,10.246,5178.8,6,8,0,5
226.27,11.179,5817,12,18,0,4
136.1,11.113,5521.3,4,8,0,5
254.32,11.228,5944.9,14,22,0,4
324.2,3.9589,5621.1,9,12,2,11
188.22,10.644,5449.3,9,16,0,4
233.3,10.269,5170.7,11,23,1,4
270.32,14.315,7689.6,14,22,0,5
154.16,10.171,5148.8,8,10,0,3
198.13,9.5771,4942.1,7,6,2,5
166.13,13.39,7024.8,5,10,0,6
202.2,10.725,5540.4,9,14,0,5
173.12,5.5011,3929.2,6,7,1,5
136.1,12.786,6652.2,4,8,0,5
270.15,11.779,6170.5,14,22,0,5
230.3,11.042,5782.7,12,22,0,4
288.34,16.772,9130.5,14,24,0,6
272.29,13.687,7317.3,13,20,0,6
244.28,12.035,6398.8,12,20,0,5
179.13,10.847,5364.7,5,9,1,6
176.17,12.065,6280.8,7,12,0,5
197.14,13.772,7230.3,5,11,1,7
256.29,12.048,6434.3,13,20,0,5
150.13,12.165,6233.6,5,10,0,5
176.12,10.3,5160.1,6,8,0,6
202.2,10.725,5540.4,9,14,0,5
216.23,10.926,5684.3,10,16,0,5
162.14,11.027,5608.8,6,10,0,5
220.22,10.799,6864.5,9,16,0,6
168.19,10.633,5443.7,9,12,0,3
353.2,17.348,9417.3,9,11,3,12
231.25,10.409,5319.6,10,17,1,5
183.16,10.335,5335.2,8,9,1,4
181.14,12.24,6218.7,5,11,1,6
216.32,11.375,5872.1,12,24,0,3
242.31,12.526,6589.6,13,22,0,4
226.31,11.046,5671.5,13,22,0,3
181.14,12.24,6218.7,5,11,1,6
254.11,12.045,6227.8,5,6,2,10
188.18,11.705,5995.2,8,12,0,5
164.16,12.798,6680.4,6,12,0,5
218.33,11.527,5960.2,12,26,0,3
205.12,10.133,4936.3,6,7,1,7
247.2,11.91,6193.9,9,13,1,7
164.11,10.548,5295.6,5,8,0,6
219.15,8.3301,5010.4,7,9,1,7
176.25,10.526,5308,9,20,0,3
190.19,11.11,6508,8,14,0,5
204.26,11.539,5981.9,10,20,0,4
204.22,11.676,6118.3,9,16,0,5
256.12,11.892,6108.8,5,8,2,10
254.32,10.197,5228.3,14,22,0,4
205.12,11.057,5444.7,6,7,1,7
190.19,11.634,6075.2,8,14,0,5
204.18,12.631,6611.1,8,12,0,6
186.16,10.242,5189.6,8,10,0,5
221.12,11.052,5596.1,6,7,1,8
211.13,13.428,6953.3,5,9,1,8
247.16,10.968,5671.1,8,9,1,8
205.17,11.502,5881,7,11,1,6
252.31,10.376,5417.7,14,20,0,4
272.34,13.829,7445.3,14,24,0,5
195.13,14.195,7428.9,5,9,1,7
188.18,11.505,5885.7,8,12,0,5
235.15,14.371,7586.7,7,9,1,8
301.12,12.25,6353.3,5,7,3,12
233.13,10.659,5451.9,7,7,1,8
160.17,10.469,5263.2,7,12,0,4
324.2,17.391,9382.3,9,12,2,11
211.13,13.198,6808.5,5,9,1,8
247.29,11.094,5728.5,11,21,1,5
150.13,12.165,6233.6,5,10,0,5
202.2,11.726,6043.5,9,14,0,5
242.31,14.047,7445.6,13,22,0,4
226.31,11.779,6127.8,13,22,0,3
195.13,12.114,6208.2,5,9,1,7
186.21,10.165,5187,9,14,0,4
106.12,10.628,5292.7,4,10,0,3
211.13,15.258,8128.1,5,9,1,8
160.12,9.2686,4590.4,6,8,0,5
190.24,11.086,5693.3,9,18,0,4
249.17,12.295,6330.7,8,11,1,8
146.14,5.6372,3915.5,6,10,0,4
216.19,11.755,6120.5,9,12,0,6
214.26,10.33,5309.3,11,18,0,4
242.27,10.606,5471.2,12,18,0,5
202.2,11.47,5865.8,9,14,0,5
249.17,14.329,7560.8,8,11,1,8
240.13,13.928,7277.2,5,8,2,9
228.24,11.448,6033.6,11,16,0,5
245.23,10.252,5209,10,15,1,6
134.09,11.154,5630.2,4,6,0,5
162.18,11.837,6057.4,7,14,0,4
249.17,14.329,7560.8,8,11,1,8
224.13,11.19,5719.6,5,8,2,8
186.25,10.478,5348.9,10,18,0,3
212.16,10.061,5242.9,8,8,2,5
165.1,10.991,5441.4,4,7,1,6
339.17,-2.2132,3700,8,9,3,12
272.12,13.126,6874.2,5,8,2,11
238.32,10.739,5553.9,14,22,0,3
173.12,10.793,5531.6,6,7,1,5
246.26,14.107,7578.8,11,18,0,6
150.13,11.931,6083.1,5,10,0,5
254.32,11.275,5909.6,14,22,0,4
202.2,10.385,5197.5,9,14,0,5
172.18,11.101,5685.2,8,12,0,4
240.3,11.615,6093.2,13,20,0,4
186.16,11.578,6042.2,8,10,0,5
247.2,11.888,6196.2,9,13,1,7
204.18,11.924,6209.3,8,12,0,6
145.07,10.254,5175.7,4,3,1,5
179.13,10.917,5440.1,5,9,1,6
226.27,11.179,5817,12,18,0,4
256.12,11.836,6049.7,5,8,2,10
186.16,10.435,5293.1,8,10,0,5
200.19,10.465,5400.6,9,12,0,5
221.16,11.175,5866.4,7,11,1,7
226.27,10.681,5567.1,12,18,0,4
228.28,12.641,6675,12,20,0,4
162.1,10.651,5417.6,5,6,0,6
339.17,-3.5722,3308.8,8,9,3,12
256.12,13.254,6865.5,5,8,2,10
202.2,2.7478,3460.3,9,14,0,5
202.2,10.979,5678,9,14,0,5
218.25,11.229,6288.5,10,18,0,5
268.35,11.421,6012.4,15,24,0,4
240.3,11.117,5840.8,13,20,0,4
190.19,13.508,7111.6,8,14,0,5
202.16,11.573,6006,8,10,0,6
188.18,12.12,6402.5,8,12,0,5
242.31,10.843,5679,13,22,0,4
254.11,10.901,5521.4,5,6,2,10
252.35,10.732,5595.1,15,24,0,3
218.29,11.998,6272.3,11,22,0,4
165.1,11.087,5614.9,4,7,1,6
193.11,10.809,5628.3,5,7,1,7
279.2,17.323,9327,9,13,1,9
353.2,17.348,9417.3,9,11,3,12
186.16,10.242,5189.6,8,10,0,5
174.19,10.516,5360.3,8,14,0,4
226.19,10.554,5546.2,9,10,2,5
189.12,10.047,5129.1,6,7,1,6
181.1,10.899,5419.2,4,7,1,7
164.11,14.238,7564.4,5,8,0,6
268.35,11.421,6012.4,15,24,0,4
186.25,10.433,5147.5,10,18,0,3
186.25,10.236,5026.5,10,18,0,3
172.22,8.802,4239.7,9,16,0,3
245.23,8.9749,4349.2,10,15,1,6
231.2,8.335,3975.7,9,13,1,6
184.23,9.0615,4345.7,10,16,0,3
170.25,9.2641,4394.9,10,18,0,2
184.23,9.6594,4733.8,10,16,0,3
154.21,7.0034,3118,9,14,0,2
168.23,7.3498,3358.9,10,16,0,2
186.25,10.569,5225.8,10,18,0,3
186.21,9.0272,4305.9,9,14,0,4
200.23,9.1469,4429.1,10,16,0,4
200.23,10.216,5079.7,10,16,0,4
170.25,9.3862,4465.5,10,18,0,2
168.23,8.0545,3782.7,10,16,0,2
184.23,9.0615,4345.7,10,16,0,3
200.23,10.158,5046.1,10,16,0,4
182.22,8.5558,4108.2,10,16,0,3
184.23,9.5097,4654.2,10,16,0,3
202.2,11.056,5541,9,14,0,5
186.21,9.0272,4305.9,9,14,0,4
199,8.432,3905.7,10,15,0,4
215,7.427,3885.3,10,15,0,5
231,8.4248,4628.9,10,15,0,6
247,7.4198,4608.5,10,15,0,7
263,8.4526,4967.3,10,15,0,8
279,7.4477,4946.9,10,15,0,9
295,8.4454,5690.5,10,15,0,10
311,7.4404,5670.1,10,15,0,11
327,8.4382,6413.7,10,15,0,12
343,7.4332,6393.3,10,15,0,13
359,9.9794,7317.9,10,15,0,14
182,8.9404,4451,10,14,0,3
198,6.4221,3864.8,10,14,0,4
214,7.4198,4608.5,10,14,0,5
230,6.4148,4588.1,10,14,0,6
246,7.4477,4946.9,10,14,0,7
262,6.4427,4926.4,10,14,0,8
278,7.4404,5670.1,10,14,0,9
294,6.4355,5649.6,10,14,0,10
310,7.4332,6393.3,10,14,0,11
326,6.4283,6372.9,10,14,0,12
342,8.9744,7297.4,10,14,0,13
184,9.1388,4766.5,10,16,0,3
200,8.9955,5375.6,10,16,0,4
216,8.2815,5237.9,10,16,0,5
232,7.2765,5217.5,10,16,0,6
248,9.1594,5828.1,10,16,0,7
264,8.1544,5807.7,10,16,0,8
280,9.1522,6551.3,10,16,0,9
296,8.1472,6530.9,10,16,0,10
312,9.145,7274.5,10,16,0,11
328,8.14,7254.1,10,16,0,12
344,10.686,8178.7,10,16,0,13
360,9.9722,8041.1,10,16,0,14
229,8.8867,4692.7,10,15,1,5
245,7.8817,4672.3,10,15,1,6
261,9.4229,5576.4,10,15,1,7
