186	1.58000000000000e-17	1.70000000000000
188	1.48000000000000e-17	1.70000000000000
190	1.36000000000000e-17	1.70000000000000
192	1.22500000000000e-17	1.70000000000000
194	1.09500000000000e-17	1.70000000000000
196	9.40000000000000e-18	1.70000000000000
198	7.70000000000000e-18	1.65000000000000
200	5.88000000000000e-18	1.66000000000000
202	4.47000000000000e-18	1.69000000000000
204	3.28000000000000e-18	1.74000000000000
206	2.31000000000000e-18	1.77000000000000
208	1.56000000000000e-18	1.85000000000000
210	1.04000000000000e-18	1.97000000000000
212	6.75000000000000e-19	2.08000000000000
214	4.39000000000000e-19	2.17000000000000
216	2.92000000000000e-19	2.17000000000000
218	2.00000000000000e-19	2.21000000000000
220	1.49000000000000e-19	2.15000000000000
222	1.18000000000000e-19	2.06000000000000
224	9.61000000000000e-20	1.96000000000000
226	8.02000000000000e-20	1.84000000000000
228	6.82000000000000e-20	1.78000000000000
230	5.75000000000000e-20	1.80000000000000
232	4.87000000000000e-20	1.86000000000000
234	4.14000000000000e-20	1.90000000000000
236	3.36000000000000e-20	1.97000000000000
238	2.93000000000000e-20	1.97000000000000
240	2.58000000000000e-20	1.97000000000000
242	2.34000000000000e-20	1.88000000000000
244	2.16000000000000e-20	1.75000000000000
246	2.06000000000000e-20	1.61000000000000
248	2.00000000000000e-20	1.44000000000000
250	1.97000000000000e-20	1.34000000000000
252	1.96000000000000e-20	1.23000000000000
254	1.95000000000000e-20	1.18000000000000
256	1.95000000000000e-20	1.14000000000000
258	1.93000000000000e-20	1.12000000000000
260	1.91000000000000e-20	1.14000000000000
262	1.87000000000000e-20	1.14000000000000
264	1.83000000000000e-20	1.18000000000000
266	1.77000000000000e-20	1.22000000000000
268	1.70000000000000e-20	1.25000000000000
270	1.62000000000000e-20	1.45000000000000
272	1.53000000000000e-20	1.49000000000000
274	1.44000000000000e-20	1.56000000000000
276	1.33000000000000e-20	1.64000000000000
278	1.23000000000000e-20	1.69000000000000
280	1.12000000000000e-20	1.78000000000000
282	1.01000000000000e-20	1.87000000000000
284	9.09000000000000e-21	1.94000000000000
286	8.07000000000000e-21	2.04000000000000
288	7.09000000000000e-21	2.15000000000000
290	6.15000000000000e-21	2.27000000000000
292	5.32000000000000e-21	2.38000000000000
294	4.53000000000000e-21	2.52000000000000
296	3.81000000000000e-21	2.70000000000000
298	3.16000000000000e-21	2.92000000000000
300	2.63000000000000e-21	3.10000000000000
302	2.08000000000000e-21	3.24000000000000
304	1.67000000000000e-21	3.52000000000000
306	1.33000000000000e-21	3.77000000000000
308	1.05000000000000e-21	3.91000000000000
310	8.14000000000000e-22	4.23000000000000
312	6.28000000000000e-22	4.70000000000000
314	4.68000000000000e-22	5.15000000000000
316	3.62000000000000e-22	5.25000000000000
318	2.71000000000000e-22	5.74000000000000
320	1.97000000000000e-22	6.45000000000000
322	1.54000000000000e-22	6.70000000000000
324	1.08000000000000e-22	7.16000000000000
326	8.20000000000000e-23	7.55000000000000
328	6.13000000000000e-23	8.16000000000000
330	4.31000000000000e-23	9.75000000000000
332	3.19000000000000e-23	9.93000000000000
334	2.43000000000000e-23	9.60000000000000
336	1.96000000000000e-23	10.5000000000000
338	1.42000000000000e-23	10.8000000000000
340	1.03000000000000e-23	11.8000000000000
342	8.61000000000000e-24	11.8000000000000
344	6.94000000000000e-24	9.30000000000000
346	5.01000000000000e-24	12.1000000000000
348	4.15000000000000e-24	11.9000000000000
350	4.17000000000000e-24	9.30000000000000
