250.5	8.14e-20
251.5	7.82e-20
252.5	7.5e-20
253.5	7.18e-20
254.5	6.86e-20
255.5	6.56e-20
256.5	6.28e-20
257.5	6e-20
258.5	5.72e-20
259.5	5.44e-20
260.5	5.19e-20
261.5	4.97e-20
262.5	4.75e-20
263.5	4.53e-20
264.5	4.31e-20
265.5	4.11e-20
266.5	3.93e-20
267.5	3.75e-20
268.5	3.57e-20
269.5	3.39e-20
270.5	3.23e-20
271.5	3.09e-20
272.5	2.95e-20
273.5	2.81e-20
274.5	2.67e-20
275.5	2.54e-20
276.5	2.42e-20
277.5	2.3e-20
278.5	2.18e-20
279.5	2.06e-20
280.5	1.95e-20
281.5	1.85e-20
282.5	1.75e-20
283.5	1.65e-20
284.5	1.55e-20
285.5	1.47e-20
286.5	1.41e-20
287.5	1.35e-20
288.5	1.29e-20
289.5	1.23e-20
290.5	1.17e-20
291.5	1.11e-20
292.5	1.05e-20
293.5	9.9e-21
294.5	9.3e-21
295.5	8.78e-21
296.5	8.34e-21
297.5	7.9e-21
298.5	7.46e-21
299.5	7.02e-21
300.5	6.63e-21
301.5	6.29e-21
302.5	5.95e-21
303.5	5.61e-21
304.5	5.27e-21
305.5	4.97e-21
306.5	4.71e-21
307.5	4.45e-21
308.5	4.19e-21
309.5	3.93e-21
310.5	3.7e-21
311.5	3.5e-21
312.5	3.3e-21
313.5	3.1e-21
314.5	2.9e-21
315.5	2.72e-21
316.5	2.56e-21
317.5	2.4e-21
318.5	2.24e-21
319.5	2.08e-21
320.5	1.95e-21
321.5	1.85e-21
322.5	1.75e-21
323.5	1.65e-21
324.5	1.55e-21
325.5	1.46e-21
326.5	1.38e-21
327.5	1.3e-21
328.5	1.22e-21
329.5	1.14e-21
330.5	1.074e-21
331.5	1.022e-21
332.5	9.7e-22
333.5	9.18e-22
334.5	8.66e-22
335.5	8.2e-22
336.5	7.8e-22
337.5	7.4e-22
338.5	7e-22
339.5	6.6e-22
340.5	6.25e-22
341.5	5.95e-22
342.5	5.65e-22
343.5	5.35e-22
344.5	5.05e-22
345.5	4.77e-22
346.5	4.51e-22
347.5	4.25e-22
348.5	3.99e-22
349.5	3.73e-22
350.5	3.3495e-22
351.5	2.8485e-22
352.5	2.3475e-22
353.5	2.0628e-22
354.5	1.9316e-22
355.5	1.8221e-22
356.5	1.6917e-22
357.5	1.57e-22
358.5	1.4767e-22
359.5	1.3771e-22
360.5	1.2809e-22
361.5	1.1946e-22
362.5	1.1267e-22
363.5	1.0421e-22
364.5	9.731e-23
365.5	9.0778e-23
366.5	8.4969e-23
367.5	7.9966e-23
368.5	7.5052e-23
369.5	7.0283e-23
370.5	6.565e-23
371.5	6.2083e-23
372.5	5.8589e-23
373.5	5.4683e-23
374.5	5.1398e-23
375.5	4.8412e-23
376.5	4.6e-23
377.5	4.3437e-23
378.5	4.0948e-23
379.5	3.8441e-23
380.5	3.6447e-23
381.5	3.47e-23
382.5	3.3298e-23
383.5	3.2107e-23
384.5	3.11e-23
385.5	2.8763e-23
386.5	2.7631e-23
387.5	2.6579e-23
388.5	2.5216e-23
389.5	2.3983e-23
390.5	2.2233e-23
391.5	2.1212e-23
392.5	2.0116e-23
393.5	1.91e-23
394.5	1.8166e-23
395.5	1.7441e-23
396.5	1.6658e-23
397.5	1.6196e-23
398.5	1.55e-23
399.5	1.47e-23
400.5	1.41e-23
401.5	1.3345e-23
402.5	1.2583e-23
403.5	1.202e-23
404.5	1.16e-23
405.5	1.1095e-23
406.5	1.0433e-23
407.5	1.007e-23
408.5	9.8631e-24
409.5	9.3579e-24
410.5	0.0
411.5	0.0
412.5	0.0
413.5	0.0
414.5	0.0
415.5	0.0
416.5	0.0
417.5	0.0
418.5	0.0
419.5	0.0
420.5	0.0
421.5	0.0
422.5	0.0
423.5	0.0
424.5	0.0
425.5	0.0
426.5	0.0
427.5	0.0
428.5	0.0
429.5	0.0
430.5	0.0
431.5	0.0
432.5	0.0
433.5	0.0
434.5	0.0
435.5	0.0
436.5	0.0
437.5	0.0
438.5	0.0
439.5	0.0
440.5	0.0
441.5	0.0
442.5	0.0
443.5	0.0
444.5	0.0
445.5	0.0
446.5	0.0
447.5	0.0
448.5	0.0
449.5	0.0
450.5	0.0
451.5	0.0
452.5	0.0
453.5	0.0
454.5	0.0
455.5	0.0
456.5	0.0
457.5	0.0
458.5	0.0
459.5	0.0
460.5	0.0
461.5	0.0
462.5	0.0
463.5	0.0
464.5	0.0
