
 2.50500000e+02 	 3.16000000e-01
 2.51500000e+02 	 3.20000000e-01
 2.52500000e+02 	 3.24000000e-01
 2.53500000e+02 	 3.28000000e-01
 2.54500000e+02 	 3.32000000e-01
 2.55500000e+02 	 3.35800000e-01
 2.56500000e+02 	 3.39400000e-01
 2.57500000e+02 	 3.43000000e-01
 2.58500000e+02 	 3.46600000e-01
 2.59500000e+02 	 3.50200000e-01
 2.60500000e+02 	 3.53700000e-01
 2.61500000e+02 	 3.57100000e-01
 2.62500000e+02 	 3.60500000e-01
 2.63500000e+02 	 3.63900000e-01
 2.64500000e+02 	 3.67300000e-01
 2.65500000e+02 	 3.70800000e-01
 2.66500000e+02 	 3.74400000e-01
 2.67500000e+02 	 3.78000000e-01
 2.68500000e+02 	 3.81600000e-01
 2.69500000e+02 	 3.85200000e-01
 2.70500000e+02 	 3.88700000e-01
 2.71500000e+02 	 3.92100000e-01
 2.72500000e+02 	 3.95500000e-01
 2.73500000e+02 	 3.98900000e-01
 2.74500000e+02 	 4.02300000e-01
 2.75500000e+02 	 4.05600000e-01
 2.76500000e+02 	 4.08800000e-01
 2.77500000e+02 	 4.12000000e-01
 2.78500000e+02 	 4.15200000e-01
 2.79500000e+02 	 4.18400000e-01
 2.80500000e+02 	 4.21000000e-01
 2.81500000e+02 	 4.23000000e-01
 2.82500000e+02 	 4.25000000e-01
 2.83500000e+02 	 4.27000000e-01
 2.84500000e+02 	 4.29000000e-01
 2.85500000e+02 	 4.31000000e-01
 2.86500000e+02 	 4.33000000e-01
 2.87500000e+02 	 4.35000000e-01
 2.88500000e+02 	 4.37000000e-01
 2.89500000e+02 	 4.39000000e-01
 2.90500000e+02 	 4.41100000e-01
 2.91500000e+02 	 4.43300000e-01
 2.92500000e+02 	 4.45500000e-01
 2.93500000e+02 	 4.47700000e-01
 2.94500000e+02 	 4.49900000e-01
 2.95500000e+02 	 4.51600000e-01
 2.96500000e+02 	 4.52800000e-01
 2.97500000e+02 	 4.54000000e-01
 2.98500000e+02 	 4.55200000e-01
 2.99500000e+02 	 4.56400000e-01
 3.00500000e+02 	 4.57300000e-01
 3.01500000e+02 	 4.57900000e-01
 3.02500000e+02 	 4.58500000e-01
 3.03500000e+02 	 4.59100000e-01
 3.04500000e+02 	 4.59700000e-01
 3.05500000e+02 	 4.59800000e-01
 3.06500000e+02 	 4.59400000e-01
 3.07500000e+02 	 4.59000000e-01
 3.08500000e+02 	 4.58600000e-01
 3.09500000e+02 	 4.58200000e-01
 3.10500000e+02 	 4.57400000e-01
 3.11500000e+02 	 4.56200000e-01
 3.12500000e+02 	 4.55000000e-01
 3.13500000e+02 	 4.53800000e-01
 3.14500000e+02 	 4.52600000e-01
 3.15500000e+02 	 4.50100000e-01
 3.16500000e+02 	 4.46300000e-01
 3.17500000e+02 	 4.42500000e-01
 3.18500000e+02 	 4.38700000e-01
 3.19500000e+02 	 4.34900000e-01
 3.20500000e+02 	 4.30500000e-01
 3.21500000e+02 	 4.25500000e-01
 3.22500000e+02 	 4.20500000e-01
 3.23500000e+02 	 4.15500000e-01
 3.24500000e+02 	 4.10500000e-01
 3.25500000e+02 	 4.05100000e-01
 3.26500000e+02 	 3.99300000e-01
 3.27500000e+02 	 3.93500000e-01
 3.28500000e+02 	 3.87700000e-01
 3.29500000e+02 	 3.81900000e-01
 3.30500000e+02 	 3.74800000e-01
 3.31500000e+02 	 3.66400000e-01
 3.32500000e+02 	 3.58000000e-01
 3.33500000e+02 	 3.49600000e-01
 3.34500000e+02 	 3.41200000e-01
 3.35500000e+02 	 3.31200000e-01
 3.36500000e+02 	 3.19600000e-01
 3.37500000e+02 	 3.08000000e-01
 3.38500000e+02 	 2.96400000e-01
 3.39500000e+02 	 2.84800000e-01
 3.40500000e+02 	 2.71500000e-01
 3.41500000e+02 	 2.56500000e-01
 3.42500000e+02 	 2.41500000e-01
 3.43500000e+02 	 2.26500000e-01
 3.44500000e+02 	 2.11500000e-01
 3.45500000e+02 	 1.98600000e-01
 3.46500000e+02 	 1.87800000e-01
 3.47500000e+02 	 1.77000000e-01
 3.48500000e+02 	 1.66200000e-01
 3.49500000e+02 	 1.55400000e-01
 3.50500000e+02 	 1.45800000e-01
 3.51500000e+02 	 1.37400000e-01
 3.52500000e+02 	 1.29000000e-01
 3.53500000e+02 	 1.20600000e-01
 3.54500000e+02 	 1.12200000e-01
 3.55500000e+02 	 1.04400000e-01
 3.56500000e+02 	 9.72000000e-02
 3.57500000e+02 	 9.00000000e-02
 3.58500000e+02 	 8.28000000e-02
 3.59500000e+02 	 7.56000000e-02
 3.60500000e+02 	 6.88000000e-02
 3.61500000e+02 	 6.24000000e-02
 3.62500000e+02 	 5.60000000e-02
 3.63500000e+02 	 4.96000000e-02
 3.64500000e+02 	 4.32000000e-02
 3.65500000e+02 	 3.82000000e-02
 3.66500000e+02 	 3.46000000e-02
 3.67500000e+02 	 3.10000000e-02
 3.68500000e+02 	 2.74000000e-02
 3.69500000e+02 	 2.38000000e-02
 3.70500000e+02 	 2.12000000e-02
 3.71500000e+02 	 1.96000000e-02
 3.72500000e+02 	 1.80000000e-02
 3.73500000e+02 	 1.64000000e-02
 3.74500000e+02 	 1.48000000e-02
 3.75500000e+02 	 1.37000000e-02
 3.76500000e+02 	 1.31000000e-02
 3.77500000e+02 	 1.25000000e-02
 3.78500000e+02 	 1.19000000e-02
 3.79500000e+02 	 1.13000000e-02
 3.80500000e+02 	 1.07000000e-02
 3.81500000e+02 	 1.01000000e-02
 3.82500000e+02 	 9.50000000e-03
 3.83500000e+02 	 8.90000000e-03
 3.84500000e+02 	 8.30000000e-03
 3.85500000e+02 	 7.90000000e-03
 3.86500000e+02 	 7.70000000e-03
 3.87500000e+02 	 7.50000000e-03
 3.88500000e+02 	 7.30000000e-03
 3.89500000e+02 	 7.10000000e-03
 3.90500000e+02 	 6.80000000e-03
 3.91500000e+02 	 6.40000000e-03
 3.92500000e+02 	 6.00000000e-03
 3.93500000e+02 	 5.60000000e-03
 3.94500000e+02 	 5.20000000e-03
 3.95500000e+02 	 4.90000000e-03
 3.96500000e+02 	 4.70000000e-03
 3.97500000e+02 	 4.50000000e-03
 3.98500000e+02 	 4.30000000e-03
 3.99500000e+02 	 4.10000000e-03
 4.00500000e+02 	 3.90000000e-03
 4.01500000e+02 	 3.70000000e-03
 4.02500000e+02 	 3.50000000e-03
 4.03500000e+02 	 3.30000000e-03
 4.04500000e+02 	 3.10000000e-03
 4.05500000e+02 	 2.90000000e-03
 4.06500000e+02 	 2.70000000e-03
 4.07500000e+02 	 2.50000000e-03
 4.08500000e+02 	 2.30000000e-03
 4.09500000e+02 	 2.10000000e-03
 4.10500000e+02 	 1.90000000e-03
 4.11500000e+02 	 1.70000000e-03
 4.12500000e+02 	 1.50000000e-03
 4.13500000e+02 	 1.30000000e-03
 4.14500000e+02 	 1.10000000e-03
 4.15500000e+02 	 9.00000000e-04
 4.16500000e+02 	 7.00000000e-04
 4.17500000e+02 	 5.00000000e-04
 4.18500000e+02 	 3.00000000e-04
 4.19500000e+02 	 1.00000000e-04
 4.20500000e+02 	 0.00000000e+00
 4.21500000e+02 	 0.00000000e+00
 4.22500000e+02 	 0.00000000e+00
 4.23500000e+02 	 0.00000000e+00
 4.24500000e+02 	 0.00000000e+00
 4.25500000e+02 	 0.00000000e+00
