250.5	3.8213e-22
251.5	4.6102e-22
252.5	5.5428e-22
253.5	6.6411e-22
254.5	7.9301e-22
255.5	9.4374e-22
256.5	1.1194e-21
257.5	1.3234e-21
258.5	1.5595e-21
259.5	1.8317e-21
260.5	2.1447e-21
261.5	2.5033e-21
262.5	2.9127e-21
263.5	3.3786e-21
264.5	3.9071e-21
265.5	4.5047e-21
266.5	5.1782e-21
267.5	5.9348e-21
268.5	6.7821e-21
269.5	7.728e-21
270.5	8.7807e-21
271.5	9.9485e-21
272.5	1.124e-20
273.5	1.2664e-20
274.5	1.423e-20
275.5	1.5945e-20
276.5	1.7819e-20
277.5	1.9861e-20
278.5	2.2078e-20
279.5	2.4479e-20
280.5	2.7072e-20
281.5	2.9862e-20
282.5	3.2857e-20
283.5	3.6061e-20
284.5	3.9481e-20
285.5	4.3118e-20
286.5	4.6977e-20
287.5	5.1058e-20
288.5	5.5362e-20
289.5	5.9887e-20
290.5	6.4631e-20
291.5	6.9589e-20
292.5	7.4758e-20
293.5	8.0128e-20
294.5	8.5692e-20
295.5	9.1439e-20
296.5	9.7357e-20
297.5	1.0343e-19
298.5	1.0965e-19
299.5	1.1599e-19
300.5	1.2245e-19
301.5	1.2899e-19
302.5	1.356e-19
303.5	1.4225e-19
304.5	1.4893e-19
305.5	1.5561e-19
306.5	1.6226e-19
307.5	1.6887e-19
308.5	1.754e-19
309.5	1.8183e-19
310.5	1.8813e-19
311.5	1.9428e-19
312.5	2.0026e-19
313.5	2.0604e-19
314.5	2.1159e-19
315.5	2.1689e-19
316.5	2.2193e-19
317.5	2.2667e-19
318.5	2.3111e-19
319.5	2.3521e-19
320.5	2.3897e-19
321.5	2.4238e-19
322.5	2.4541e-19
323.5	2.4806e-19
324.5	2.5031e-19
325.5	2.5217e-19
326.5	2.5362e-19
327.5	2.5467e-19
328.5	2.553e-19
329.5	2.5553e-19
330.5	2.5536e-19
331.5	2.5478e-19
332.5	2.5381e-19
333.5	2.5246e-19
334.5	2.5073e-19
335.5	2.4864e-19
336.5	2.462e-19
337.5	2.4342e-19
338.5	2.4032e-19
339.5	2.3692e-19
340.5	2.3323e-19
341.5	2.2928e-19
342.5	2.2508e-19
343.5	2.2065e-19
344.5	2.1601e-19
345.5	2.1118e-19
346.5	2.0619e-19
347.5	2.0105e-19
348.5	1.9578e-19
349.5	1.9041e-19
350.5	1.8495e-19
351.5	1.7942e-19
352.5	1.7384e-19
353.5	1.6824e-19
354.5	1.6262e-19
355.5	1.5701e-19
356.5	1.5142e-19
357.5	1.4586e-19
358.5	1.4035e-19
359.5	1.349e-19
360.5	1.2954e-19
361.5	1.2425e-19
362.5	1.1907e-19
363.5	1.1399e-19
364.5	1.0902e-19
365.5	1.0418e-19
366.5	9.9465e-20
367.5	9.4886e-20
368.5	9.0445e-20
369.5	8.6148e-20
370.5	8.1996e-20
371.5	7.7992e-20
372.5	7.4138e-20
373.5	7.0434e-20
374.5	6.6881e-20
375.5	6.3477e-20
376.5	6.0222e-20
377.5	5.7114e-20
378.5	5.4151e-20
379.5	5.1331e-20
380.5	4.865e-20
381.5	4.6105e-20
382.5	4.3692e-20
383.5	4.1409e-20
384.5	3.925e-20
385.5	3.7212e-20
386.5	3.529e-20
387.5	3.3479e-20
388.5	3.1776e-20
389.5	3.0175e-20
390.5	2.8671e-20
391.5	2.7261e-20
392.5	2.5939e-20
393.5	2.4701e-20
394.5	2.3542e-20
395.5	2.2458e-20
396.5	2.1445e-20
397.5	2.0497e-20
398.5	1.9613e-20
399.5	1.8786e-20
400.5	1.8013e-20
401.5	1.7292e-20
402.5	1.6617e-20
403.5	1.5987e-20
404.5	1.5396e-20
405.5	1.4844e-20
406.5	1.4326e-20
407.5	1.3839e-20
408.5	1.3382e-20
409.5	1.2952e-20
410.5	1.2546e-20
411.5	1.2162e-20
412.5	1.1799e-20
413.5	1.1455e-20
414.5	1.1127e-20
415.5	1.0815e-20
416.5	1.0516e-20
417.5	1.023e-20
418.5	9.9549e-21
419.5	9.6901e-21
420.5	9.4345e-21
421.5	9.1871e-21
422.5	8.9471e-21
423.5	8.7137e-21
424.5	8.4865e-21
425.5	8.2647e-21
426.5	8.0478e-21
427.5	7.8355e-21
428.5	7.6273e-21
429.5	7.4229e-21
430.5	7.222e-21
431.5	7.0245e-21
432.5	6.83e-21
433.5	6.6385e-21
434.5	6.4499e-21
435.5	6.2639e-21
436.5	6.0807e-21
437.5	5.9001e-21
438.5	5.7221e-21
439.5	5.5466e-21
440.5	5.3738e-21
441.5	5.2037e-21
442.5	5.0362e-21
443.5	4.8713e-21
444.5	4.7092e-21
445.5	4.5499e-21
446.5	4.3935e-21
447.5	4.2399e-21
448.5	4.0892e-21
449.5	3.9416e-21
450.5	3.797e-21
451.5	3.6554e-21
452.5	3.517e-21
453.5	3.3818e-21
454.5	3.2497e-21
455.5	3.1209e-21
456.5	2.9953e-21
457.5	2.873e-21
458.5	2.754e-21
459.5	2.6383e-21
460.5	2.5259e-21
461.5	2.4168e-21
462.5	2.311e-21
463.5	2.2084e-21
464.5	2.1091e-21
465.5	2.013e-21
466.5	1.9202e-21
467.5	1.8305e-21
468.5	1.7439e-21
469.5	1.6605e-21
470.5	1.58e-21
471.5	1.5026e-21
472.5	1.4281e-21
473.5	1.3565e-21
474.5	1.2877e-21
475.5	1.2217e-21
476.5	1.1584e-21
477.5	1.0978e-21
478.5	1.0397e-21
479.5	9.8413e-22
480.5	9.31e-22
481.5	8.8023e-22
482.5	8.3176e-22
483.5	7.8551e-22
484.5	7.4142e-22
485.5	6.9942e-22
486.5	6.5943e-22
487.5	6.2139e-22
488.5	5.8522e-22
489.5	5.5086e-22
490.5	5.1823e-22
491.5	4.8728e-22
492.5	4.5793e-22
493.5	4.3012e-22
494.5	4.0378e-22
495.5	3.7887e-22
496.5	3.553e-22
497.5	3.3302e-22
498.5	3.1199e-22
499.5	2.9213e-22
500.5	2.734e-22
501.5	2.5574e-22
502.5	2.391e-22
503.5	2.2343e-22
504.5	2.0869e-22
505.5	1.9482e-22
506.5	1.8178e-22
507.5	1.6954e-22
508.5	1.5804e-22
509.5	1.4725e-22
510.5	1.3714e-22
511.5	1.2766e-22
512.5	1.1877e-22
513.5	1.1046e-22
514.5	1.0268e-22
515.5	9.5399e-23
516.5	8.8597e-23
517.5	8.2243e-23
518.5	7.6309e-23
519.5	7.0772e-23
520.5	6.5607e-23
521.5	6.0793e-23
522.5	5.6306e-23
523.5	5.2128e-23
524.5	4.8239e-23
525.5	4.4621e-23
526.5	4.1256e-23
527.5	3.8129e-23
528.5	3.5224e-23
529.5	3.2526e-23
530.5	3.0022e-23
531.5	2.77e-23
532.5	2.5547e-23
533.5	2.3551e-23
534.5	2.1702e-23
535.5	1.9991e-23
536.5	1.8407e-23
537.5	1.6941e-23
538.5	1.5586e-23
539.5	1.4334e-23
540.5	1.3177e-23
541.5	1.2109e-23
542.5	1.1123e-23
543.5	1.0213e-23
544.5	9.3745e-24
545.5	8.6013e-24
546.5	7.8888e-24
547.5	7.2327e-24
548.5	6.6286e-24
549.5	6.0727e-24
550.5	5.5614e-24
551.5	5.0912e-24
552.5	4.6591e-24
553.5	4.2622e-24
554.5	3.8976e-24
555.5	3.5629e-24
556.5	3.2559e-24
557.5	2.9742e-24
558.5	2.7159e-24
559.5	2.4792e-24
560.5	2.2624e-24
561.5	2.0638e-24
562.5	1.8819e-24
563.5	1.7156e-24
564.5	1.5634e-24
565.5	1.4242e-24
566.5	1.297e-24
567.5	1.1807e-24
568.5	1.0745e-24
569.5	9.7755e-25
570.5	8.8905e-25
571.5	8.083e-25
572.5	7.3464e-25
573.5	6.6748e-25
574.5	6.0627e-25
575.5	5.505e-25
576.5	4.997e-25
577.5	4.5345e-25
578.5	4.1135e-25
579.5	3.7304e-25
580.5	3.382e-25
581.5	3.0651e-25
582.5	2.7771e-25
583.5	2.5154e-25
584.5	2.2777e-25
585.5	2.0619e-25
586.5	1.8659e-25
587.5	1.6881e-25
588.5	1.5267e-25
589.5	1.3804e-25
590.5	1.2478e-25
591.5	1.1275e-25
592.5	1.0186e-25
593.5	9.1992e-26
594.5	8.3057e-26
595.5	7.4969e-26
596.5	6.765e-26
597.5	6.1028e-26
598.5	5.5039e-26
599.5	4.9625e-26
600.5	4.4731e-26
601.5	4.0308e-26
602.5	3.6313e-26
603.5	3.2706e-26
604.5	2.9448e-26
605.5	2.6509e-26
606.5	2.3856e-26
607.5	2.1463e-26
608.5	1.9306e-26
609.5	1.736e-26
610.5	1.5607e-26
611.5	1.4027e-26
612.5	1.2604e-26
613.5	1.1323e-26
614.5	1.0169e-26
615.5	9.1304e-27
