226	1.79000000000000e-22	0
227	1.69000000000000e-22	0
228	1.77000000000000e-22	0
229	1.90000000000000e-22	0
230	2.05000000000000e-22	0
231	3.30000000000000e-22	0
232	3.35000000000000e-22	0
233	2.62000000000000e-22	0
234	3.25000000000000e-22	0
235	3.63000000000000e-22	0
236	5.39000000000000e-22	0
237	7.71000000000000e-22	0
238	5.69000000000000e-22	0
239	6.82000000000000e-22	0
240	7.82000000000000e-22	0
241	7.75000000000000e-22	0
242	1.23000000000000e-21	0
243	1.59000000000000e-21	0
244	1.09000000000000e-21	0
245	1.31000000000000e-21	0
246	1.63000000000000e-21	0
247	1.51000000000000e-21	0
248	2.34000000000000e-21	0
249	3.18000000000000e-21	0
250	2.57000000000000e-21	2.03000000000000e-25
251	2.04000000000000e-21	1.77000000000000e-25
252	3.37000000000000e-21	2.00720000000000e-23
253	2.89000000000000e-21	1.01000000000000e-25
254	3.42000000000000e-21	1.37000000000000e-25
255	4.50000000000000e-21	2.72000000000000e-25
256	6.29000000000000e-21	1.69000000000000e-25
257	4.43000000000000e-21	8.80000000000000e-25
258	3.07000000000000e-21	6.81000000000000e-25
259	6.18000000000000e-21	8.40000000000000e-26
260	6.04000000000000e-21	4.47000000000000e-25
261	6.60000000000000e-21	9.30000000000000e-26
262	6.02000000000000e-21	6.35000000000000e-25
263	1.08000000000000e-20	2.08130000000000e-23
264	9.47000000000000e-21	5.80000000000000e-25
265	5.30000000000000e-21	1.00400000000000e-24
266	5.38000000000000e-21	4.31000000000000e-25
267	1.36000000000000e-20	2.08800000000000e-23
268	1.24000000000000e-20	2.01200000000000e-23
269	9.90000000000000e-21	1.11600000000000e-24
270	9.60000000000000e-21	7.48000000000000e-25
271	1.94000000000000e-20	2.13070000000000e-23
272	1.43000000000000e-20	1.00000000000000e-24
273	8.10000000000000e-21	1.22800000000000e-24
274	6.57000000000000e-21	8.71000000000000e-25
275	2.15000000000000e-20	2.27330000000000e-23
276	2.59000000000000e-20	2.20400000000000e-23
277	1.57000000000000e-20	1.93300000000000e-24
278	1.03000000000000e-20	1.42700000000000e-24
279	2.45000000000000e-20	2.25470000000000e-23
280	2.34000000000000e-20	2.06800000000000e-23
281	1.56000000000000e-20	5.60000000000000e-25
282	9.72000000000000e-21	8.09000000000000e-25
283	7.20000000000000e-21	5.00000000000000e-27
284	4.27000000000000e-20	2.87200000000000e-23
285	4.05000000000000e-20	2.18000000000000e-23
286	2.09000000000000e-20	1.58700000000000e-24
287	1.15000000000000e-20	7.60000000000000e-25
288	3.17000000000000e-20	2.47070000000000e-23
289	3.22000000000000e-20	2.12130000000000e-23
290	1.17000000000000e-20	1.70700000000000e-24
291	1.84000000000000e-20	2.11600000000000e-23
292	7.96000000000000e-21	1.15500000000000e-24
293	3.11000000000000e-20	2.49070000000000e-23
294	7.15000000000000e-20	2.10213000000000e-22
295	4.06000000000000e-20	3.82700000000000e-24
296	2.48000000000000e-20	2.12000000000000e-24
297	1.36000000000000e-20	1.38700000000000e-24
298	4.22000000000000e-20	2.49330000000000e-23
299	3.17000000000000e-20	1.48000000000000e-24
300	9.63000000000000e-21	4.26700000000000e-24
301	1.63000000000000e-20	2.25730000000000e-23
302	8.52000000000000e-21	2.23250000000000e-23
303	3.02000000000000e-20	2.36000000000000e-23
304	7.23000000000000e-20	2.48270000000000e-23
305	4.74000000000000e-20	4.17300000000000e-24
306	4.29000000000000e-20	3.20000000000000e-25
307	1.78000000000000e-20	3.18700000000000e-24
308	1.38000000000000e-20	3.33000000000000e-25
309	3.26000000000000e-20	2.38670000000000e-23
310	1.74000000000000e-20	2.36000000000000e-24
311	4.61000000000000e-21	7.50000000000000e-26
312	1.19000000000000e-20	2.12270000000000e-23
313	9.02000000000000e-21	2.14390000000000e-23
314	5.65000000000000e-20	7.20000000000000e-25
315	5.56000000000000e-20	2.58700000000000e-24
316	2.54000000000000e-20	4.76000000000000e-24
317	5.79000000000000e-20	2.24670000000000e-23
318	3.15000000000000e-20	3.30700000000000e-24
319	9.75000000000000e-21	2.53200000000000e-24
320	1.19000000000000e-20	2.40000000000000e-25
