235	1.10000000000000e-19	0.00140000000000000
240	7.70000000000000e-20	0.00280000000000000
245	5.40000000000000e-20	0.00290000000000000
250	4.50000000000000e-20	0.00280000000000000
255	4.10000000000000e-20	0.00260000000000000
260	3.90000000000000e-20	0.00260000000000000
265	3.60000000000000e-20	0.00290000000000000
270	3.10000000000000e-20	0.00310000000000000
275	2.70000000000000e-20	0.00330000000000000
280	2.20000000000000e-20	0.00360000000000000
285	1.70000000000000e-20	0.00380000000000000
290	1.20000000000000e-20	0.00420000000000000
295	8.50000000000000e-21	0.00470000000000000
300	5.50000000000000e-21	0.00510000000000000
305	3.30000000000000e-21	0.00580000000000000
310	1.90000000000000e-21	0.00670000000000000
315	1.00000000000000e-21	0.00790000000000000
320	5.10000000000000e-22	0.00860000000000000
325	2.60000000000000e-22	0.0104000000000000
330	1.20000000000000e-22	0.0129000000000000
335	4.90000000000000e-23	0.0141000000000000
340	2.50000000000000e-23	0.0156000000000000
